Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Dream Team: Les meilleurs secrets pour recruter et fidéliser votre équipe idéale,15.89,"ATTENTION PHÉNOMÈNE !
Découvrez enfin le guide de survie ultime du manager !
La nouvelle édition du best-seller français du management signé Ludovic Girodon déjà vendu à plus de 40 000 exemplaires.

Bien loin des grands classiques du genre et s’appuyant sur l’expérience de plus de 400 managers, Dream Team réunit les meilleures techniques et méthodes pour recruter et fidéliser votre équipe idéale. Si vous êtes adepte d’outils concrets et simples à mettre en œuvre, ce livre est fait pour vous.
Facile à lire et décomplexant, ce guide est un véritable accélérateur pour devenir un manager performant, humain et efficace dans toutes les situations. Grâce à lui, vous apprendrez à désamorcer les conflits, faire du feedback puissant, mettre en place des points individuels qui ont de l’impact, générer de la confiance, valoriser les talents, donner du souffle à vos équipes, mener des conversations difficiles, responsabiliser efficacement… Un kit de bonnes pratiques à mettre entre toutes les mains !",978-2501180603,https://m.media-amazon.com/images/I/71nlbd9eFSL._SY522_.jpg,Marabout; Enlarged édition (3 avril 2024),Ludovic Girodon,Sociologie des organisations
Noise: Pourquoi nous faisons des erreurs de jugement et comment les éviter,13.5,"Dès qu&#39il y a jugement, il y a bruit. Quand deux médecins posent des diagnostics différents pour le même patient, quand deux juges attribuent des peines plus ou moins lourdes pour le même crime, quand deux responsables de ressources humaines prennent des décisions opposées à propos d&#39un candidat à un poste, nous sommes face au bruit. Daniel Kahneman, Olivier Sibony et Cass R. Sunstein montrent dans ce livre que le bruit exerce des effets nocifs dans de nombreux domaines : médecine, justice, protection de l&#39enfance, prévision économique, recrutement, police scientifique, stratégie d&#39entreprise... Pourtant, le bruit reste méconnu. Il est la face cachée de l&#39erreur de jugement. Noise nous propose des solutions simples et immédiatement opérationnelles pour réduire le bruit dans nos jugements et prendre de meilleures décisions.",978-2415006662,https://m.media-amazon.com/images/I/71nEVGG4oUL._SY522_.jpg,Odile Jacob (30 août 2023),Daniel KAHNEMAN,Sociologie des organisations
"ATTACHEMENT ANXIEUX: Le guide pratique pour arrêter de trop penser dans vos relations, atteindre la source de votre anxiété, et transformer la dépendance en confiance",19.32,"Vous sentez-vous souvent anxieux et en insécurité dans vos relations ?
Avez-vous toujours l&#39impression de chercher des assurances, sans jamais vous sentir totalement à l&#39aise ?
L&#39attachement anxieux, une peur souvent enracinée dans nos premières expériences, peut nous entraîner dans une spirale de comportements inadaptés et de peur constante de l&#39abandon.

Cela peut amener à l’isolement et à se sentir accablé. Mais vous n&#39êtes pas seul, il y a une issue.",979-8850025137,https://m.media-amazon.com/images/I/61d+N57j4NL._SY522_.jpg,Independently published (27 juin 2023),Robert Mercier,Sociologie des organisations
"COMMENT ANALYSER LES GENS: Techniques de psychologie comportementale pour reconnaître les personnalités, déchiffrer les micro-expressions et lire les gens comme un livre ouvert",14.95,"Êtes-vous sûr que l’on vous dit la vérité ?
Imaginez que vous ayez le pouvoir de déchiffrer toute personne que vous regardez et de lire en elle comme dans un livre ouvert, que ce soient votre ami, votre collègue, votre patron ou la personne que vous voulez conquérir.
Grâce à ce livre, vous découvrirez exactement les mêmes techniques utilisées par le FBI durant les interrogatoires pour analyser toute personne, lire dans ses pensées et voir si elle ment ou non.
Seuls 0,01 % des gens savent exactement comment déchiffrer le langage corporel secret, celui qui ne ment jamais, même si l’on cache des secrets. Vous pourrez comprendre en un coup d&#39œil ce que pense votre interlocuteur, simplement en regardant l&#39expression de son visage ou la façon dont il prononce certains mots.",979-8663119429,https://m.media-amazon.com/images/I/51SKvnNfR-L._SY522_.jpg,Independently published (2 juillet 2020),Robert Mercier,Sociologie des organisations
,10.71,,,,,,Sociologie des organisations
En finir avec les idées fausses sur l&#39école,7.96,,978-2708254350,https://m.media-amazon.com/images/I/51cNBjPj5eL._SY522_.jpg,Editions de l&#39Atelier (19 avril 2024),Louise Tourret,Sociologie des organisations
Le Club Bilderberg: L&#39histoire secrète des maîtres du monde,17.05,"Fruit de plus de quinze années de recherches rigoureuses et dangereuses, l’impressionnante enquête de Daniel Estulin dévoile pour la première fois ce qui n’avait jamais été dit auparavant, éclairant les jeux de pouvoir qui se déroulent à notre insu. Sous la protection féroce de la police, la classe dirigeante mondiale dicte ses lois sur la politique, l’économie et les questions militaires.
L’ouvrage fouillé d’Estulin démontre comment le Groupe Bilderberg a été impliqué dans tous les plus grands mystères de l’histoire récente et comment de cette élite émergent les figures clés du grand échiquier international – d’importants hommes politiques et hommes d’affaires européens, des présidents des États-Unis, des directeurs d’agences telles que la CIA ou le FBI, des grands noms du journalisme – et comment de ces rencontres naissent les lignes directrices de la mondialisation.",978-8828517740,https://m.media-amazon.com/images/I/71T6f7yrBnL._SY522_.jpg,MACRO EDITIONS; 2e édition (9 novembre 2023),Daniel Estulin,Sociologie des organisations
Le harcèlement moral,15.29,"Un mot peut tuer !
Pour déstabiliser et détruire, les armes de la malveillance, de la manipulation et de la persécution sont innombrables. La perversité ordinaire d&#39un conjoint, d&#39un parent, d&#39un supérieur peut briser un couple, défaire une vie, ruiner une carrière professionnelle. La loi du plus fort règne le plus souvent dans la famille, l&#39entreprise, la société. L&#39agresseur mène patiemment son œuvre paralysante et meurtrière. Sa victime se laisse peu à peu enfermer dans le piège prévu pour son supplice.
Comment comprendre, analyser, vaincre le harcèlement psychologique ? Quelles solutions, quelles parades y opposer ?

"" Un ouvrage impressionnant. "" L&#39Express",978-2266289016,https://m.media-amazon.com/images/I/51KrmMgLC-L._SY522_.jpg,Pocket (15 mai 2018),Marie-France Hirigoyen,Sociologie des organisations
Psychologie des foules,10.0,"Préface d&#39Alain Bauer

La Psychologie des foules fascine. L’ouvrage de Gustave Le Bon éclaire ou inquiète. S’il n’a cessé de connaître le succès, il est autant critiqué qu’encensé.
La France connaît une longue histoire de révoltes souvent traduite par des destructions plus ou moins symboliques : mobilier urbain, véhicules, commerces, grilles de préfecture, radars, Parlement de Bretagne, Arc de Triomphe… Il est aisé de constater que depuis les jacqueries paysannes jusqu’aux rugissements des quartiers, en passant par les pulsions révolutionnaires ou les mutineries de ronds-points, on revit souvent les mêmes phénomènes, mais pas toujours avec les mêmes acteurs.
À la lumière des évènements de ces dernières années, Alain Bauer remet en perspective ce texte fondateur, sans oublier ses zones d’ombre, mais sans négliger ses apports. Afin de permettre le débat.

Pour le peuple et contre la foule.",978-2818507308,https://m.media-amazon.com/images/I/81+jHJcVwLL._SY522_.jpg,Fayard/Pluriel (20 septembre 2023),Gustave Le Bon,Sociologie des organisations
Inspecter la culture: Une sociologie de l&#39écriture administrative,26.0,"Réforme de l&#39audiovisuel public, conflits sociaux au musée Picasso ou encore à Beaubourg, avenir du régime de l&#39intermittence : chaque question, défi, problème rencontré par la culture fait l&#39objet d&#39études, d&#39expertises, d&#39audits ou de contrôles pris en charge par des inspecteurs et inspectrices. Leurs rapports sont des instruments courants et discrets, chargés d&#39éclairer la décision publique en toute neutralité. Présentées comme des caractéristiques atemporelles, la neutralité et l&#39indépendance de ces fonctionnaires n&#39ont pourtant rien d&#39évident. Elles résultent d&#39un processus historique que l&#39ouvrage entend éclairer en entrant dans la fabrique de cette littérature administrative, en s&#39intéressant à celles et ceux qui les écrivent, qui les commandent et les reçoivent, autant qu&#39aux pratiques d&#39écriture elles-mêmes. Fondée sur des entretiens et de nombreuses archives, l&#39enquête contribue ainsi à une sociologie de l&#39administration centrée sur les pratiques de travail et la socialisation des inspecteurs et inspectrices, sur leur manière d&#39habiter l&#39institution et d&#39en faire évoluer la culture au cours de la Ve République. Elle met en évidence la façon dont cette écriture administrative contribue à construire l&#39unité des politiques culturelles et à garantir la continuité de l&#39Etat.",979-1036207266,https://m.media-amazon.com/images/I/61GqHw4n61L._SY522_.jpg,Ecole Normale Supérieure (16 mai 2024),Marion Demonteil,Sociologie des organisations
