Nom,Description,Photo
Michel de Lorgeril,"Michel de LORGERIL, médecin et chercheur au CNRS, est internationalement reconnu pour son expertise en cardiologie préventive et en nutrition. Il est à l&#39origine de concepts majeurs, notamment la diète méditerranéenne et l&#39innocence du cholestérol. Il est l&#39auteur de plusieurs best-sellers, dont Cholestérol, mensonges et propagande et Le Nouveau régime méditerranéen.",https://m.media-amazon.com/images/I/71KoozcwC+L._SY600_.jpg
Michel de Lorgeril,"Michel de Lorgeril est cardiologue et chercheur au CNRS et à la Faculté de médecine de Grenoble. Internationalement reconnu pour ces travaux sur l&#39infarctus et les acides gras oméga-3, il est le promoteur du French paradox et de la diète méditerranéenne qui ont révélé l&#39importance de l&#39alimentation pour la santé. Il est l&#39auteur des best-sellers Cholestérol, mensonges et propagande et Dites à votre médecin que le cholestérol est innocent. Patricia Salen est diététicienne nutritionniste. Elle a été responsable des aspects nutritionnels de la célèbre Etude de Lyon.",
Désiré Mérien,"Désiré Mérien est professeur honoraire de biologie, ancien intervenant en Faculté de médecine et au Centre de naturopathie et clinique de jeûne au Québec. Auteur, conférencier, il a rédigé plus d’une trentaine d’ouvrages sur l’hygiène de vie et dirige depuis plus de 30 ans un centre de cure de détoxication en Bretagne.",
,,
A Moneta,"A. Moneta, médecin, spécialiste en diététique, s&#39occupe en particulier de la prévention de l&#39obésité et des maladies qui y sont associées. Elle travaille dans le domaine de l&#39éducation alimentaire dans les écoles et collabore à de nombreuses revues spécialisées. M. Zugnoni, diplômée en diétologie et diététique appliquée, travaille dans le cadre d&#39un service de diététique dans un grand hôpital. Elle est l&#39auteur aux Editions De Vecchi de Comment abaisser son taux de cholestérol en 2 mois.",
SERRAND MICHELE,Michèle Serrand est médecin hospitalier et écrivain. Elle pratique l&#39homéopathie et l&#39acupuncture depuis une quinzaine d&#39années.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Adda bler,,
Sofiane Hassi,"Docteur en médecine, spécialisé en médecine interne, option cardio-vasculaire",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
,,
BADZIN EDITIONS,,
Hector A Anderson,,https://m.media-amazon.com/images/S/amzn-author-media-prod/61vseb4e7lgl4c6bqk7n6tgm96._SY600_.jpg
PASSEBECQ ANDRE,,
BADZIN EDITIONS,,
Dr. HSN carnets de Santé édition,,
Adina Talve-Goodman,"Adina Talve-Goodman (1986-2018) was born in St. Louis with a congenital heart condition and underwent a heart transplant at age nineteen. She went on to graduate from Washington University, and perform internationally at the Academia dell&#39Arte in Italy and Globe Theater in London. She later become a mentor for Girls Write Now and the managing editor of celebrated literary magazine One Story, and was recognized with the Hadassah Advocacy Award and Bellevue Literary Review Felice Buckvar Prize for Nonfiction. She was diagnosed with a rare form of lymphoma, caused by post-transplant immunosuppressants, as she was attending the University of Iowa Nonfiction Writing Program and working on what would become her debut collection of essays Your Hearts, Your Scars.",
