Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
"Carnet de Santé et Suivi Medical: Organiser et Suivre Votre Santé Personnelle, vos Traitements, vos Symptômes et vos Consultations Médicales: Pour Adultes et Ados",14.24,"Un livre indispensable pour prendre en main votre santé personnelle et bien-être. Devenez acteur de votre santé en comprenant et en suivant activement votre parcours médical.
Pas de Medecin Traitant? Découvrez comment organiser vos informations cruciales telles que diagnostics, traitements, et recommandations.

Consolidation de toutes vos informations médicales importantes en un seul endroit pour une consultation rapide.

Préparez-vous efficacement aux consultations en notant vos questions et préoccupations pour des discussions plus informatives avec les professionnels de la santé.",,https://m.media-amazon.com/images/I/51I-+UR32IL._SY522_.jpg,Independently published (6 mars 2024),NSA Mediprint,Sante personnelle
"Il n&#39y a pas de hasard, que des rendez-vous: Roman de développement personnel",12.36,"Il y a des histoires qui nous touchent profondément, qui nous font réfléchir sur la vie et sur nos propres choix.
Ce roman de développement personnel est une invitation à suivre les pas de Nina, une jeune femme en quête de sens après une rupture douloureuse. Grâce à un séjour inattendu dans une auberge remplie de mystère, l’Auberge de Vie, elle fera des rencontres magiques qui transformeront à jamais sa vision de la vie. Au fil de ces rencontres, des expériences et des découvertes, Nina apprendra à s&#39aimer, à se connecter à sa nature profonde et à se réaligner sur ses vrais désirs.
Écrit dans un style léger, frais et actuel, ce roman vous procurera des moments d&#39évasion tout en vous livrant des clés puissantes sur l&#39amour, le bonheur, la spiritualité, le sens de la vie",978-1973198024,https://m.media-amazon.com/images/I/61a3JJ6F9GL._SY522_.jpg,Independently published (1 novembre 2017),Rita Badraoui,Sante personnelle
Cacasutra: Guide technique et pratique pour expulser l&#39Étron parfait | 69 Positions illustrées pour mieux caguer | Cadeau rigolo,8.79,"Oubliez les routines quotidiennes ennuyeuses et adoptez une nouvelle façon de voir votre siège de toilette !

Avec &#39Cacasutra&#39, vous vous immergez dans un univers de positions et de techniques que vous n&#39avez jamais imaginé.
L&#39auteur, expert en hygiène intestinale et amateur d&#39aventures insolites, a étudié en profondeur l&#39art de s&#39amuser au maximum dans les moments difficiles.
Du ""Lancement du missile"" au ""Fier artiste"" en passant par la ""Position 1,2,3 étoile"", chaque page de ce livre vous réserve une nouvelle surprise qui vous fera éclater de rire.
Les 69 illustrations détaillées accompagnées de descriptions vous guideront à travers chaque position, vous assurant de ne jamais vous perdre en chemin, que vous soyez débutant ou expert en WC.",979-8871612408,https://m.media-amazon.com/images/I/61QA7wQuHaL._SY522_.jpg,Independently published (12 décembre 2023),Mike Tavernello,Sante personnelle
Médecine de la longévité : une révolution !,9.41,"NOUS POUVONS CHANGER NOTRE DESTIN. IL N&#39Y A PAS DE MAGIE, JUSTE DE LA SCIENCE.
Est-ce la fin de l&#39obsolescence programmée de l&#39être humain ? Les sciences de la longévité répondent résolument par l&#39affirmative. Nous nous sommes habitués à considérer qu&#39il était normal et inéluctable de se dégrader progressivement, de tomber malade et de mourir. Or, depuis trente ans, grâce à une multitude de découvertes scientifiques, nous pouvons enfin espérer mettre fin à des millénaires de fatalité. Il est désormais possible de créer, dans nos laboratoires de biologie, des lignées de cellules immortelles, rajeunir des cellules-souches et même des mammifères. Notre capital santé peut être évalué grâce à des cartographies physiologiques, et géré scientifiquement et médicalement pour l&#39optimiser et le maintenir en forme le plus longtemps possible.

L&#39ambition de ce livre est de vous raconter les enjeux de cette déferlante qui, dans les prochaines années, va avoir des conséquences majeures, entraînant aussi bien des bouleversements personnels que sociétaux. Il faut anticiper cette période à venir, et apprendre à investir dans notre propre capital santé. Vivre plus que centenaire en bonne santé est réalisable, à vous de décider si vous voulez en être !",978-2813229953,https://m.media-amazon.com/images/I/61sXJYgcfYL._SY522_.jpg,Les éditions Trédaniel (12 octobre 2023),Christophe de Jaeger,Sante personnelle
AVE CESAR 1789,18.75,"Ce livre, c’est mon histoire, mon carnet d’aventure, commencé dès le premier jour où j’ai appris que j’avais développé un cercan.
Ce jour-là, je suis rentré dans un labyrinthe.
J’ai voulu comprendre, j’ai voulu apprendre, pour me donner le maximum de chance d’en sortir.
J’ai mené une enquête sur mon mode de vie, sur ma réalité, pour regrouper tous les facteurs pouvant influer sur cette pathologie.
Nous avons deux vies, la deuxième commence quand on comprend que nous en avons qu’une.
Je me suis réveillé et j’ai compris !",979-1041542529,https://m.media-amazon.com/images/I/61Vk6dusSGL._SY522_.jpg,CS64 (7 mai 2024),Christophe Serresseque,Sante personnelle
The Lost Book of Herbal Remedies - Paperback,10.98,"304 pages en couleur, broché, qualité d&#39impression améliorée et beaucoup plus de détails d&#39identification des plantes.

Ce livre unique est écrit par le Dr Nicole Apelian – un herboriste avec plus de 20 ans d&#39expérience dans le travail des plantes, et Claude Davis, un expert du Far West passionné par les remèdes perdus et les comestibles sauvages qui ont maintenu les générations précédentes en vie.

Le livre perdu des remèdes à base de plantes a des images en couleur de plus de 181 plantes médicinales, lichens et champignons d&#39Amérique du Nord (2 à 4 images/plante pour une identification facile). À l&#39intérieur, vous découvrirez également 550 remèdes naturels puissants fabriqués à partir d&#39eux pour chacun de vos besoins quotidiens. Beaucoup de ces remèdes ont été utilisés par nos ancêtres pendant des centaines d&#39années, tandis que d&#39autres proviennent de la pratique naturelle étendue du Dr Nicole.",978-1732557109,https://m.media-amazon.com/images/I/71++zre30EL._SY522_.jpg,Global Brother Srl; 2019e édition (7 juillet 2023),Claude Davis,Sante personnelle
"Good Energy: The Surprising Connection Between Glucose, Metabolism and Limitless Health",24.77,"THE NUMBER ONE NEW YORK TIMES BESTSELLER
&#39The best deep dive into the diseases that plague us all today, and what to do to heal.&#39 Jessie Inchauspe, The Glucose Goddess
&#39A powerful vision for a brighter future – for both people and the planet.&#39 Jay Shetty
&#39A tour de force&#39 Dr Mark Hyman
Fix your metabolism to feel better today and prevent disease tomorrow. A bold new vision for optimizing our health now and for the future.
What if depression, anxiety, infertility, insomnia, heart disease, type 2 diabetes, Alzheimer’s, dementia, cancer and many other health conditions actually have the same root cause?",978-0008604257,https://m.media-amazon.com/images/I/71UeNOiQN0L._SY522_.jpg,Thorsons (9 mai 2024),Dr. Casey Means,Sante personnelle
Guide clinique d&#39odontologie,71.0,Cet ouvrage unique en son genre regroupe en un seul volume tous les aspects de l’exercice quotidien du chirurgien-dentiste. Il s’est installé au fil des éditions comme la référence pour tous les étudiants en odontologie et les jeunes praticiens abordant tous les aspects de la discipline : consultation urgences bucco-dentaires prescriptions médicamenteuses pathologies médicales prothèses nomenclature remboursements etc. Son approche pratique et didactique offre : • un accès rapide et schématique à l’information ; • une lecture synthétique illustrée de nombreux tableaux schémas et photos cliniques ; • des pas à pas détaillé de l’acte réalisé. Cette 3e édition actualisée est en accord avec la réforme sur la tarification de 2019,978-2294760280,https://m.media-amazon.com/images/I/71N0k7ryq-L._SY522_.jpg,Elsevier Masson; 3e édition (25 septembre 2019),Rodolphe Zunzarren,Sante personnelle
The 5 AM Club: Own Your Morning. Elevate Your Life.,11.38,"The 5 Am Club Own Your Morning. Elevate Your Life., 9780008312831",978-0008312831,https://m.media-amazon.com/images/I/71g1NEitTwL._SY522_.jpg,Harper Thorsons (6 décembre 2018),Robin Sharma,Sante personnelle
"JEÛNE INTERMITTENT et RÉGIME KETO: Facile, Le guide complet pour perdre du poids, brûler les graisses et vivre longtemps ! 2 livres en 1",15.88,"Êtes-vous fatigué de lutter contre les kilos en trop ? Cherchez-vous une solution efficace pour atteindre enfin votre poids idéal ?

Ne cherchez plus, car ce livre est fait pour vous !
Je te comprends, moi aussi, j&#39ai connu ce combat contre les kilos en trop. Pendant des années, j&#39ai essayé différents régimes et méthodes pour perdre du poids, mais rien ne semblait fonctionner. Jusqu&#39à ce que je découvre le Jeûne Intermittent et le Régime Keto.

Le Jeûne Intermittent et le Régime Keto sont deux approches complémentaires qui ont révolutionné ma vie et ma silhouette. Grâce à ces méthodes, j&#39ai enfin réussi à perdre ces kilos en trop qui me pesaient depuis si longtemps.",979-8866916993,https://m.media-amazon.com/images/I/61XVbRcKUzL._SY522_.jpg,Independently published (13 avril 2024),Sara Di Pietro,Sante personnelle
