Nom,Description,Photo
111 FunFacts,,https://m.media-amazon.com/images/S/amzn-author-media-prod/hee1tslcti9j7bvbqe8gcmvq2a._SY600_.jpg
Joseph Pitel,,https://m.media-amazon.com/images/S/amzn-author-media-prod/35t0lit90k1q1bqepdc22fjlgs._SY600_.jpg
Karl Schlögel,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Gardez Votre Esprit Jeune,,
Editions Vetillard,,https://m.media-amazon.com/images/S/amzn-author-media-prod/ulg680insn8ktdhiroj00vouer._SY600_.jpg
Charles Kerivel,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Terre Rare,,
Charlie Plume,,https://m.media-amazon.com/images/S/amzn-author-media-prod/cji5i1l8kae01v8q1mnisbn5s9._SY600_.jpg
Terres Rares,,
Anja Kunze,,
Helene Piquet,,
R Curel,,
Flavien Brochard,,https://m.media-amazon.com/images/S/amzn-author-media-prod/b8t9p4gq34fdugmir5oeb2dsun._SY600_.jpg
Marie-Noëlle Bourguet,"Historienne, professeur émérite à l&#39université Paris Diderot, Marie-Noëlle Bourguet est spécialiste de l&#39histoire des voyages naturalistes et des expéditions scientifiques à l&#39époque moderne. Ses recherches récentes portent sur les gestes de la science en voyage, en particulier sur les pratiques de l&#39écriture viatique – notes, carnets, journaux.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
John Kiser,"John Kiser est à la fois journaliste d&#39investigation et historien, grand voyageur et adepte des enquêtes sur le terrain. Spécialiste des transferts de haute technologie soviétique vers les Etats-Unis, après la chute du mur de Berlin en 1989, il réoriente ses investigations vers le monde musulman. Son livre sur les moines de Tibhirine est le fruit de plus de quatre années d&#39enquête et d&#39entretiens en Algérie, complétés par de nombreux voyages dans d&#39autres pays musulmans. Henry Quinson, le traducteur, a vécu six ans au monastère cistercien de Tamié, dont étaient issus deux des sept moines martyrs. Il vit actuellement dans un quartier majoritairement musulman à Marseille. Franco-américain, il enseigne l&#39anglais dans cette ville.",
Christophe Lebreton,"8 août 1993-19 mars 1996 Des sept moines trappistes assassinés en Algérie le 21 mai 1996, frère Christophe était le plus jeune. Il tenait depuis de nombreuses années un journal. "" Intitulé par lui ""cahier de prière"", ce journal est aussi une longue réponse à la question qu&#39on s&#39est souvent posée : pourquoi les moines de Tibhirine sont-ils restés au coeur de cette violence ? Ils n&#39étaient certes pas inconscients du danger. Plus d&#39une fois ils se sont explicitement demandé : devaient-ils partir ou non ? Rester leur est apparu comme une exigence de fidélité, à Dieu d&#39abord et à leur vocation, mais aussi au peuple d&#39Algérie, et aux Algériens de Tibhirine en particulier. La solidarité qu&#39ils avaient tissée avec le petit peuple ne pouvait pas être trahie. Les derniers mots écrits de sa main sont : ""Je marcherai d&#39un coeur parfait."" Peu de jours plus tard commençait l&#39ultime marche vers la captivité et vers la mort. Son dernier poème a été écrit de son sang mêlé à celui de l&#39Agneau, C&#39est son ""je t&#39aime"" ininterrompu. """,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Lisa Hebler,,
Anja Kunze,,
Terre Rare,,
Robert B Glassbrook,,
Bill Manley,"« Don du Nil » et mère de toutes les sagesses, l&#39Égypte est dans l&#39imaginaire hébreu le creuset où prit forme le peuple élu. La chrétienté aussi y cherchera ses racines les plus profondes. Mais, pendant des siècles, l&#39Europe n&#39a perçu cette mère nourricière qu&#39à travers le miroir déformant des anciens auteurs grecs. Ces Grecs, Hérodote en particulier, découvrent en Égypte un pays déjà vieux de plus de 2500 ans, une longévité qui nous fascine encore aujourd&#39hui. Pourtant, cette histoire infinie, cette impression de stabilité qui confine à l&#39immobilité ne sont qu&#39un mirage rassurant : les quatre millénaires que l&#39Égypte a traversés ont été aussi tumultueux et bouillonnants que ceux sur lesquels le christianisme a laissé son empreinte. Deux cents ans après l&#39Expédition d&#39Égypte menée par Bonaparte, comment arriver à rendre compte d&#39une histoire moderne de l&#39Égypte ancienne, de ses empires, de ses trente dynasties, de ses règnes innombrables ? Riche du parti pris de son auteur, Bill Manley, cet atlas tente de disséquer la civilisation égyptienne en utilisant les découvertes et les synthèses les plus récentes. Le récit des événements lui redonne vie, tandis qu&#39un ensemble de cartes tout à fait novateur lui rend le mouvement et l&#39ouverture sur le monde ancien, loin du « splendide isolement qu&#39on lui a trop souvent prêté. L&#39histoire égyptienne, de 3 000 av. J.-C. à 300 av. J.-C., y gagne en complexité et retrouve du même coup sa place dans le flux impétueux de l&#39histoire du monde.",https://m.media-amazon.com/images/S/amzn-author-media-prod/gkqbieonj9bti9ac6ebdjv75kk._SY600_.jpg
Elie Barnavi,"Elie Barnavi est professeur émérite d&#39histoire moderne à l&#39université Tel-Aviv. Il est conseiller scientifique du musée de l&#39Europe en cours de création à Bruxelles, et a été ambassadeur d&#39Israël en France de 2000 à 2002.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Yves de Saint-Front,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Editions Atlas,,
Terres Rares,,
Marie-Pascale Rauzier,"Au coeur du Haut Atlas marocain, dans des vallées profondes retranchées derrière des sommets de 3 000 à 4 000 mètres, subsistent des tribus berbères vivant en quasi autarcie. La plupart des vallées ne communiquent entre elles que par des chemins muletiers, et, l&#39hiver, leurs habitants restent encore coupés du monde six mois par an. Ksars, kasbahs, igherm et tighremt sont les vestiges d&#39un passé tourmenté, où les guerres tribales obligeaient les habitants à s&#39abriter derrière des murs épais. Aujourd&#39hui, l&#39architecture berbère n&#39est plus défensive, mais son mode de construction s&#39est transmis dans toutes les régions montagneuses, et même à leurs abords. Cet ouvrage restitue le charme de ces hameaux de pierre aux toits plats en terre battue qui s&#39accrochent aux flancs des monts, utilisant le moindre escarpement. Les minuscules parcelles de terre irrigable sont consacrées aux cultures : orge, maïs, pommes de terre. De même, plus au sud, les kasbahs sont érigées sur des plateaux surplombant des vallées fertiles. À l&#39exception du bois, les matériaux de construction - pisé, roche et argile - sont prélevés sur le lieu même de l&#39habitation. Ni machine, ni ciment. Les paysans-maçons portent les pierres à dos d&#39homme ou de mule, et dament le pisé avec leurs pieds. À l&#39intérieur des bâtiments, selon les vallées, les plafonds sont entièrement en bois, d&#39autres comportent de fausses coupoles de plâtre, décorées d&#39arabesques peintes à la main. À travers cette enquête sur l&#39architecture des maisons de terre du Haut Atlas marocain, c&#39est à la découverte d&#39une société rurale aux traditions intactes que nous invite cet ouvrage.",
Charlie Plume,,https://m.media-amazon.com/images/S/amzn-author-media-prod/cji5i1l8kae01v8q1mnisbn5s9._SY600_.jpg
Mireille Duteil,"Un monastère trappiste, implanté en Afrique du nord depuis la première moitié du XIXe siècle, s&#39est retrouvé au coeur de la tourmente politico-religieuse algérienne. Le drame de l&#39exécution des sept moines par un groupe des G.I.A. a débordé les frontières de l&#39Eglise. De nombreux Algériens qui pleurent déjà des dizaines de milliers de victimes dans la guerre actuelle ont vécu cet assassinat avec amertume. De façon analogue, de nombreux Européens ont senti qu&#39un seuil avait été franchi dans le terrorisme à l&#39égard d&#39innocents amis de l&#39Algérie. L&#39ouvrage tente de démonter l&#39imbroglio franco-algérien lié à cet enlèvement et à cet assassinat ; il invite le lecteur à s&#39interroger sur l&#39avenir de l&#39Algérie si un jour la paix revenait sur ces rives de la Méditerranée. Quelles seraient alors les relations entre les religions, entre les peuples ? Par ce livre d&#39histoire et d&#39actualité la plus récente, Mireille Duteil élucide les ressorts religieux et politiques d&#39un assassinat. Son livre est une mémoire nécessaire pour les Algériens comme pour les Français : mémoire politique, mémoire religieuse au service de l&#39option radicale des moines : la réconciliation, la paix entre les peuples et les religions.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Hein de Haas,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Terres Rares,,
Atlas,,
Robert Kagan,"Journaliste vedette du WashingtonPost où il tient une rubrique sur les affaires internationales, collaborateur du New Republic et du Weekly Standard, Robert Kagan a également beaucoup écrit sur l&#39histoire diplomatique des Etats-Unis. Diplômé de l&#39université de Yale et de Harvard, Robert Kagan a également travaillé au ministère des Affaires étrangères des Etats-Unis, au Bureau des affaires interaméricaines. Il est l&#39un des principaux rédacteurs des discours du secrétaire d&#39Etat. Il vit actuellement à Bruxelles avec sa famille. Il a publié chez Plon La Puissance de la faiblesse (2003) et Le Revers de la Puissance (2004).",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
