Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
The RUNWAY - Tome 8 (Webtoon),8.95,"Les problèmes de couple trouveront-ils une issue ? Les tensions montent entre amour non réciproque, respect de la hiérarchie et soucis familiaux.
Si d&#39un côté, les relations ont l&#39air de s&#39arranger entre Jinkyeong et Haebeom, le comportement de Hyeonmin surprend Jian. Mais tout ce petit monde devra unir ses forces et faire face à la maladie de la mère de famille.
Sur Webtoon, la série cumule plus de 40 millions de lectures, pour un total de 450 000 lecteurs fidèles, en faisant un "" best reader "" de la plateforme.",978-2492989698,https://m.media-amazon.com/images/I/616gaeRalbL._SY522_.jpg,Kworld; Illustrated édition (30 mai 2024),Hirachell,Shōjo
Sailor Moon T01,7.2,"Usagi est une jeune fille de 14 ans comme tant d&#39autres : elle aime dormir, jouer aux jeux vidéo, elle pleure pour un oui ou pour un non et elle ne se passionne pas pour ses études. Mais un beau jour, elle croise le chemin de Luna, un chat doué de parole qui va la transformer en une jolie justicière : Sailor Moon ! La voilà investie de plusieurs missions : elle doit identifier ses alliées, retrouver le légendaire Cristal d&#39Argent et protéger une certaine princesse… tout en luttant contre de mystérieux ennemis qui sont eux aussi à la recherche du fabuleux cristal aux pouvoirs fantastiques !",978-2811607135,https://m.media-amazon.com/images/I/81DPxg8WIjL._SY522_.jpg,Pika (27 juin 2012),Naoko Takeuchi,Shōjo
My Happy Marriage - Tome 4,14.26,"Ils redoutaient leur union, elle sera la clé de leur bonheur...
Miyo Saimori descend d&#39une longue lignée de nobles dotés de pouvoirs surnaturels dont elle n&#39a elle-même pas hérité. Elle est envoyée dans la famille kudô pour épouser leur chef Kiyoka, réputé cruel et sans cœur. Mais en constatant que Miyo n&#39a rien d&#39une jeune noble élevée dans l&#39opulence, Kiyoka est intrigué et se prend d&#39affection pour elle. Notre jeune couple est désormais fiancé.

N&#39ayant reçu aucune éducation digne de ce nom, Miyo craint de ne pas être une épouse à la hauteur de son mari. Elle recommence alors son apprentissage avec Hazuki, la grande sœur de Kiyoka. Alors que nos deux amoureux subissent tous deux des journées éprouvantes, un homme mystérieux du nom d&#39Arata Tsuruki fait son apparition...

Miyo et Kiyoka apprendront le bonheur d&#39aimer et d&#39être aimé, mais aussi la souffrance qui accompagne ce bonheur...",979-1042013950,https://m.media-amazon.com/images/I/71v2b3bb4SL._SY522_.jpg,Kurokawa; Illustrated édition (11 janvier 2024),Akumi Agitogi,Shōjo
"Nana, tome 1",7.29,"Ces deux jeunes filles s&#39appellent Nana. Elles ont le même âge, éprouvent toutes deux une grande attirance pour Tokyo, et font très attention à leur look. La première est une étudiante rêveuse et tête en l&#39air, à la recherche désespérée du prince charmant. Quant à l&#39autre, plus déterminée et solitaire, c&#39est grâce à son premier amour qu&#39elle est devenue chanteuse dans un groupe de rock amateur. Toutes deux ont pour objectif d&#39aller s&#39installer à Tokyo...à savoir Des personnages influencés par les dernières modes tokyoïtes, et d&#39ailleurs habillés par des stylistes de ""Shibuya"", le quartier à la mode o Un ""shôjo manga"" (manga pour filles) à lire plutôt en couple ! o L&#39un des plus gros succès actuels au Japon (une série animée est en préparation).",978-2840559573,https://m.media-amazon.com/images/I/91gNO2cThGL._SY522_.jpg,Delcourt/Tonkam (11 octobre 2002),Yazawa Aï,Shōjo
Seule la mort attend la Vilaine - Tome 5 - collector,29.95,"Version collector contenant le tome 5 et six goodies, le tout dans un magnifique coffret ouvragé !
Pénélope réussit à prouver son innocence dans la tentative d&#39assassinat du prince héritier. Et contre toute attente, elle est nommée reine du tournoi de chasse. Elle saisit cette opportunité pour tenter d&#39augmenter son pourcentage d&#39affection avec Eckles.
Plus qu&#39un mois avant la fin du jeu : Pénélope doit tout tenter pour atteindre 100 % et assurer sa survie. Va-t-elle réussir ?

Ce coffret collector comprend : Seule la mort attend la vilaine tome 5 + 2 planches de stickers + 1 carnet + un kit papeterie (10 enveloppes et 10 lettres) + un sceau et son bâton de cire.",978-2494102637,https://m.media-amazon.com/images/I/61aKr0Pf54L._SY522_.jpg,Kotoon (11 juillet 2024),Gyeoeul Gwon,Shōjo
L&#39amour est dans le thé - Tome 03,7.9,"Le projet d&#39organiser des mariages dans les champs pour promouvoir le thé d&#39Isshin est tombé à l&#39eau ! Chako, qui voulait contribuer à l&#39essor de la plantation, déprime après l&#39avoir mise dans une situation délicate. Isshin élabore donc un plan pour résoudre leur problème, mais le prix à payer sera plus grand qu&#39ils l&#39imaginent !
Confrontés à une crise majeure imminente dans leur vie de jeunes mariés, nos faux tourtereaux verront leur “amour” mis à l&#39épreuve !",978-2344058626,https://m.media-amazon.com/images/I/81gOxseb8hL._SY522_.jpg,Glénat Manga; Illustrated édition (15 mai 2024),Umebachi Yamanaka,Shōjo
Comment Raeliana a survécu au manoir Wynknight - Tome 4,9.93,"Se réincarner dans un roman à succès, il y a de quoi s&#39enthousiasmer ! Sauf si vous êtes assassiné.
Décidée à ce que l&#39histoire originale suive son cours, Raeliana a pris la décision de mettre un terme à ses fiançailles, au grand désarroi de Noah. C&#39est sans compter sur l&#39intervention du roi, et demi-frère du duc, résolu à découvrir les véritables intentions de la jeune femme lors d&#39un bal masqué. Mais Raeliana est loin de s&#39imaginer qu&#39en y assistant, sa vie sera en danger...",978-2494102521,https://m.media-amazon.com/images/I/717Aad3M+AL._SY522_.jpg,Kotoon; Illustrated édition (18 avril 2024),Milcha,Shōjo
La dresseuse sans étoiles parcourt le monde - Tome 04,6.95,"Plus de 600 000 tomes vendus au Japon !

Ivy a quitté Latomé et part pour son prochain objectif : la ville d&#39Otolwa. Au cœur de la forêt, elle rencontre un groupe d&#39aventuriers nommé « la Lame de Feu » avec qui elle décide de faire un bout de chemin, tout en gardant Sora et l&#39Adandala cachés. Mais après un début de voyage très animé au sein de ce groupe d&#39aventuriers à forte personnalité, Ivy commence à se sentir observée...

L&#39aventure entre survie et réconfort de la plus faible des dresseuses et du plus faible des slimes !",978-2382753453,https://m.media-amazon.com/images/I/91cSCqVE2kL._SY522_.jpg,Meian; Meian (Collection Shôjo) édition (22 mai 2024),Tou Fukino,Shōjo
My Gently Raised Beast T01,14.95,"Blondina vit comme une esclave depuis la mort de sa me re. Ne sachant plus comment s&#39en sortir, elle finit par vendre le seul bien en sa possession : une bague ayant appartenu a son pe re. Lequel se re ve le e tre... l&#39empereur. Elle rejoint donc le palais, ou elle fait la connaissance de sa demi-sœur Adelai et de son demi-fre re Lart, qui l&#39accueillent on ne peut plus froidement. Livre e a elle-me me, ayant pour seule compagnie Lucy, fille de comte, elle finit par croiser la route d&#39un e trange chat noir que tout le monde semble redouter. Et pour cause. Le petit animal est en re alite la panthe re noire, membre le plus cruel du clan de la panthe re le gendaire. Capable de prendre forme humaine, Amon, accompagne d&#39un dro le de petit oiseau, de cide de rester aux co te s de Blondina et de veiller sur elle.",978-2811681944,https://m.media-amazon.com/images/I/81wHjNfJWBL._SY522_.jpg,Pika (5 juin 2024),Teava,Shōjo
"Yuzu, La petite vétérinaire T01",15.96,"La clinique vétérinaire Miawouf a une nouvelle assistante !
Suite à l’hospitalisation de sa mère, la petite Yuzu va devoir vivre un moment avec son oncle qui travaille comme vétérinaire. Seul problème : la jeune fille n’est pas très à l’aise avec les animaux ! Cependant, au fil des rencontres avec ses nouveaux patients, Yuzu va se découvrir un talent pour comprendre le cœur de ces petites bêtes, et apprendre également beaucoup à leur contact...
Poussez la porte de la clinique vétérinaire Miawouf et venez rencontrer ses adorables patients !",978-2373493115,https://m.media-amazon.com/images/I/81Lsla4nylL._SY522_.jpg,Nobi Nobi; Illustrated édition (13 octobre 2021),Mingo Itô,Shōjo
True Beauty T01,14.95,"Ju-Kyeong souffre du regard des autres à cause de son visage disgracieux. Victime de harcèlement au collège, elle va profiter de son passage au lycée pour changer son apparence à l&#39aide de tutos en ligne. Devenue une experte en maquillage, elle rentre au lycée en étant considérée comme la plus jolie fille de l&#39école. Mais combien de temps pourra-t-elle garder le secret sur sa véritable apparence ?",978-2382880395,https://m.media-amazon.com/images/I/81TRxPulXiL._SY522_.jpg,Kbooks; Illustrated édition (8 septembre 2021),Yaongyi,Shōjo
Mars - Perfect Edition T05,16.99,"Kira accepte de pardonner à son père adoptif ses nombreuses fautes mais Rei ne comprend pas sa décision. Cette mésentente entraîne une violente dispute et leur rupture. Kira s&#39enfonce dans un profond désespoir, d&#39autant que la douleur et les traumatismes engendrés par le comportement de son père, restent ancrés en Kira quand bien même il se soit excusé. Soryô Fuyumi est une mangaka dont la renommée n&#39est plus à faire. Tout commence alors qu&#39elle décide de participer à un concours organisé par l&#39éditeur Shogakukan, pour le magazine Bessatsu Shôjo Comic afin de financer ses études de mode. Elle décroche la 10e place et elle ne quittera plus ce milieu ! C&#39est en mars 1982 qu&#39elle publie sa première histoire dans le Bessatsu Shôjo Comic : Hidamari no Hômonsha, mais c&#39est avec sa série Boyfriend qu&#39elle se fera connaître en gagnant notamment le 33e prix Shogakukan en 1988. Elle consolide ensuite sa réputation avec l&#39excellent Mars qui fera d&#39elle une autrice reconnue de la sphère shôjo. Par la suite, elle enchaîne les séries à succès comme Eternal Sabbath et Cesare. Cette nouvelle édition de MARS s&#39inscrit dans la même lignée que les autres Perfect Edition (City Hunter, Yasha...) et sera composée de huit tomes. L&#39édito et la traduction ont entièrement été retravaillés.",979-1039124751,https://m.media-amazon.com/images/I/71sWaM7VkqL._SY522_.jpg,Panini; Illustrated édition (22 mai 2024),Fuyumi Soryo,Shōjo
Carnage,5.1,"Des hordes de chauves-souris qui se nourrissent de sang, une bibliothèque hantée par les personnages des livres qu&#39elle contient, un village fantôme recouvert d&#39éclats de miroirs brisés, une jolie jeune femme au visage mystérieusement ensanglanté, une chanson qui pousse à la folie...
Ressortirez-vous indemne du terrible jeu de massacre orchestré par Junji Ito ?
Cette édition bénéficie d&#39une préface du dessinateur Luz (Catharsis, Vernon Subutex, Testosterror) et d&#39une analyse en fin d&#39ouvrage par Morolian, spécialiste francophone de l&#39auteur.",978-2382815588,https://m.media-amazon.com/images/I/918Z0l9WRsL._SY522_.jpg,Mangetsu; Illustrated édition (24 janvier 2024),Junji Ito,Shōjo
Vampire Knight Mémoires T09,14.1,"Avec la disparition de l&#39empereur (l&#39éminence grise qui alimentait le conflit entre humains et vampires) la paix semble être proche. Pour consolider cette réconciliation fragile, Aï doit se résoudre à un mariage politique qui n&#39est pas du goût de tous. Un désir endormi s&#39éveille chez Kaname, après avoir écouté patiemment le récit du parcours millénaire d&#39Aï et Ren. Nul besoin de présenter Vampire Knight, l&#39un des shôjos les plus appréciés des lecteurs du monde entier. Mémoires lève le voile sur ce qui s&#39est passé après le dernier tome de Vampire Knight, pour le plus grand bonheur de tous les fans de la série.",979-1039124348,https://m.media-amazon.com/images/I/71BYtPWrZ-L._SY522_.jpg,Panini; Illustrated édition (24 avril 2024),Matsuri Hino,Shōjo
Promesses en rose T10,8.29,"Maintenant que le couple est marié, il est temps pour Retsu de faire face à ses origines. Pour pouvoir gagner la confiance de son épouse et trouver le courage de fonder une famille, le jeune homme doit revenir sur son douloureux passé d&#39héritier d&#39une maison connue pour sa cruauté et son sens impitoyable des affaires. Kaho Miyasaka partage enfin avec nous l&#39histoire de son héros. Kaho Miyasaka, l&#39auteure du très célèbre Kare First Love, nous transporte dans l&#39univers des contes avec ce manga qui s&#39inspire de l&#39histoire de Cendrillon. D&#39abord prévu pour être un one-shot, les lecteurs japonais ont tellement apprécié cette histoire que Promesses en rose est devenu une série. Véritable plongée dans l&#39ère Taishô, ce titre nous fait vivre un jeu du chat et de la souris attendrissant et teinté d&#39humour.",979-1039125475,https://m.media-amazon.com/images/I/81WWiusK+UL._SY522_.jpg,Panini; Illustrated édition (29 mai 2024),Kaho Miyasaka,Shōjo
Sois ma muse ! T04,7.29,"Chihiro, un lycéen créateur de mode en herbe et légèrement introverti a un vrai coup de foudre pour Michi, une de ses camarades de classe. La jeune femme, peu sûre d&#39elle, prend peu à peu confiance en elle au contact de Chihiro qui n&#39a de cesse de la complimenter. Un jour, le jeune homme demande à Michi de devenir sa muse. Pourra-t-elle supporter les attentions d&#39un artiste tel que lui ?",978-2302100114,https://m.media-amazon.com/images/I/81W6AXVciqL._SY522_.jpg,Soleil; Illustrated édition (22 mai 2024),ITO,Shōjo
orange - Coffret intégral 7 tomes - VF,11.5,"Avec son graphisme moderne et pop, sa poésie, mais aussi et surtout sa petite pointe de science-fiction, ""orange"" est LA référence du shôjo manga. Romance sociale et mélancolique, elle explose tout en finesse les limites imposées par le système éditorial japonais. A l&#39occasion de la publication du dernier tome, retrouvez un coffret intégral, pour découvrir la série.
Un matin, alors qu&#39elle se rend au lycée, Naho reçoit une drôle de lettre... une lettre du futur ! La jeune femme qu&#39elle est devenue dix ans plus tard, rongée par de nombreux remords, souhaite aider celle qu&#39elle était autrefois à ne pas faire les mêmes erreurs qu&#39elle. Aussi, elle a décrit, dans un long courrier, les évènements qui vont se dérouler dans la vie de Naho lors des prochains mois, lui indiquant même comment elle doit se comporter. Mais Naho, a bien du mal à y croire, à cette histoire... Et de toute façon, elle manque bien trop d&#39assurance en elle pour suivre certaines directives indiquées dans ce curieux courrier. Pour le moment, la seule chose dont elle est sûre, c&#39est que Kakeru, le nouvel élève de la classe, ne la laisse pas indifférent...",978-2382124321,https://m.media-amazon.com/images/I/61mA9z8hJYL._SY522_.jpg,Akata; Illustrated édition (17 novembre 2022),Ichigo Takano,Shōjo
"Nana, tome 2",7.29,"""Dans un train à destination de Tokyo, nos deux Nana se rencontrent par hasard. Un peu plus tard, leurs chemins se croisent à nouveau, puis elles deviennent colocataires ! Voici l&#39histoire débordant de rêves et d&#39espoirs de deux jeunes filles, au prénom identique, qui """"montent"""" à Tokyo.""",978-2840559641,https://m.media-amazon.com/images/I/818ozyX4jsL._SY522_.jpg,Delcourt/Tonkam (24 janvier 2003),Ai Yazawa,Shōjo
Trois Yakuzas pour une Otaku T13,18.43,"Sakura est une jeune otaku qui adore jouer aux jeux vidéo. Un jour, elle sauve la vie d&#39un vieil homme. Mais elle découvre que ce dernier est le chef d&#39un gang de yakuzas qui cherche un successeur parmi ses trois petits-fils. Il décide alors que celui qui prendra le coeur de celle qui l&#39a sauvé deviendra le nouveau chef du clan. Qui des trois beaux et jeunes yakuzas saura l&#39emporter ?",978-2302102170,https://m.media-amazon.com/images/I/81mHjm9OvmL._SY522_.jpg,Soleil; Illustrated édition (15 mai 2024),HASEGAKI,Shōjo
"Yuzu, La petite vétérinaire T02",18.26,"À la suite de l’hospitalisation de sa mère, la petite Yuzu doit habiter avec son oncle qui tient une clinique vétérinaire... Seul problème : la jeune fille n’est pas très à l’aise avec les animaux ! Yuzu s’habitue cependant petit à petit à son nouveau rôle d’assistante et fait de nombreuses rencontres. Cette fois-ci, c’est un duo admirable qui pousse la porte de la clinique : la jeune malvoyante, mademoiselle Hinako, et son chien guide Luke ! Mais le fidèle compagnon à quatre pattes présente d’étranges blessures…",978-2373493122,https://m.media-amazon.com/images/I/81ALVUesvuL._SY522_.jpg,Nobi Nobi; Illustrated édition (8 décembre 2021),Mingo Itô,Shōjo
"Dites-moi, Princesse ! T01",14.95,"Le jour de son dix-huitième anniversaire une jeune femme de notre monde meurt et se réincarne dans le corps d&#39un nouveau né. Elle est maintenant la princesse Athanasia, promise à une mort certaine des mains de son propre père, un terrible tyran. Deux solutions se présentent à elle : fuir... mais étant un bébé cela semble un peu compliqué ou parvenir à apprivoiser son monstre de père.",978-2382881842,https://m.media-amazon.com/images/I/81EyMOnErFL._SY522_.jpg,Kbooks; Illustrated édition (10 avril 2024),Spoon,Shōjo
Mochi et compagnie T03,10.81,"Les aventures rocambolesques de Mochi l’intraterrestre et ses amis continuent !
Et cette fois, c’est une grande admiratrice du petit être tout rond qui débarque à la surface. Comment se fait-il que la fine équipe soit si connue sous terre ? De son côté, Yamato arrivera-t-il à déclarer ses sentiments à Yûka avant la fin du collège et l’inévitable séparation ? Mais c’est sans compter la petite Akari, qui veille au grain : Yûka DOIT devenir sa belle-sœur !
Découvrez les aventures de Mochi, dans cette série élue meilleur manga jeunesse au Japon !",978-2373495409,https://m.media-amazon.com/images/I/812427Sq29L._SY522_.jpg,Nobi Nobi; Illustrated édition (3 février 2021),Hiromu Shinozuka,Shōjo
Horimiya T13 Edition limitée,11.9,"L&#39insupportable mais adorable Iura se transforme en grand frère sévère mais gentil dès qu&#39il rentre chez lui ! Or, depuis l&#39arrivée de Kitahara, ses relations avec Motoko ne sont pas au beau fixe… Retrouvez la bande dans un nouveau tome bourré de rires jusqu&#39au chapitre 100 !",978-2384960873,https://m.media-amazon.com/images/I/81bMxc-hj+L._SY522_.jpg,Nobi Nobi; Illustrated - Unnumbered copies édition (15 novembre 2023),HERO,Shōjo
"Yona, Princesse de l&#39Aube T40 Edition limitée",15.08,"Les Dolomos, un groupuscule d’assassins du Kai du Sud, s’infiltrent dans le château de Hiryû avec la ferme intention de le détruire par le feu. Tandis que le général Val et Mei Niang essaient de les repousser, ils ont la mauvaise surprise de voir surgir un personnage inattendu qui va redistribuer les cartes…
Cette édition limitée se compose d’un exemplaire du tome 40 doté d’une jaquette exclusive réversible et d’un mini-artbook de 168 pages.",978-2811685157,https://m.media-amazon.com/images/I/81mwwAUjiOL._SY522_.jpg,PIKA; Illustrated - Unnumbered copies édition (6 décembre 2023),Mizuho Kusanagi,Shōjo
A tes côtés - Tome 14,6.99,"Dans à tes côtés, découvrez l&#39histoire d&#39amour entre une jeune fille qui ignore tout de ce sentiment et un garçon qui a trop d&#39amour à donner. Leur relation se construira, à tâtons, au fil des jours qui passent et de leurs premières expériences...
Alors qu&#39il passe son deuxième hiver en couple avec Hotaru, Hananoï est invité à déjeuner par les parents de sa petite amie. Il tombe alors sur une photo qui attire son attention tant l&#39homme dessus lui semble familier... Tandis que le troisième trimestre commence, une nouvelle recrue vient remplacer Yao à la librairie. Il s&#39agit d&#39un garçon plus âgé, que Hotaru va devoir former ! Comment Hananoï va-t-il réagir ?",978-2385314446,https://m.media-amazon.com/images/I/61w+dpg1YTL._SY522_.jpg,Akata (6 juin 2024),Megumi Morino,Shōjo
My Happy Marriage - Tome 1,7.95,"Ils redoutaient leur union, elle sera la clé de leur bonheur...
Tout ce que je souhaite, ce n&#39est qu&#39un tout petit peu de bonheur...

Miyo Saimori descend d&#39une longue lignée de nobles dotés de pouvoirs surnaturels, alors qu&#39elle-même n&#39en a pas. Sa demi-sœur, qui a, elle, hérité d&#39un don, la traite comme une servante. Ses parents ne lui témoignent aucun amour et personne ne se soucie d&#39elle. Pour couronner le tout, son ami d&#39enfance et seul allié s&#39est fiancé à sa sœur pour reprendre la tête du clan Saimori.
Étant considérée comme une nuisance par tout son entourage, Miyo est envoyée dans la famille Kudô pour épouser leur chef, réputé cruel et sans cœur.

Découvrez ce savant mélange de fantasy, de Japon ancien et de romance dans cette intrigue touchante menée tambour battant, et qui s&#39ouvre sur des fiançailles.",978-2380714791,https://m.media-amazon.com/images/I/71VuI7bcklL._SY522_.jpg,Kurokawa; Illustrated édition (9 février 2023),Akumi Agitogi,Shōjo
Mochi et compagnie T02,10.75,"Mochi, l’intraterrestre tout moelleux, vit désormais chez Yûka en compagnie d’Al, l’extra-terrestre, tandis que Joe, amoureux, continue de venir s’amuser avec eux. Leur quotidien bien mouvementé semble cependant soumettre la jeune fille à un nouveau stress, et le comportement de Mochi n’y est pas étranger. Heureusement, l’ingénieuse Al a la solution ! Se plonger dans les rêves de leur amie pour découvrir ses véritables sentiments ! Et qui est ce Kazuma qui déclare sa flamme
à Yûka ? Joe aurait-il un nouveau rival ?
Découvrez les aventures de Mochi, dans cette série élue meilleur manga jeunesse au Japon !",978-2373492422,https://m.media-amazon.com/images/I/81SKcCFCImL._SY522_.jpg,Nobi Nobi; Illustrated édition (9 décembre 2020),Hiromu Shinozuka,Shōjo
Sailor Moon T04,13.22,"La vie d&#39Usagi est bouleversée depuis qu&#39a débarqué une mystérieuse petite fille, surnommée Chibiusa, qui veut lui voler son cristal d&#39argent. Parallèlement, les Sailors se font enlever les une après les autres par de nouveaux adversaires se réclamant de la secte Black Moon. Mais d&#39où viennent ces ennemis ? Que veulent-ils ? Et ont-ils un rapport avec Chibiusa ? Alors qu&#39Usagi tente d&#39en savoir plus sur la jeune inconnue, elle apprend qu&#39elle appartient au 30e siècle et qu&#39elle est venue chercher de l&#39aide dans le passé ! Sailor Moon, Sailor Venus et Tuxedo Mask entreprennent alors un voyage dans le futur afin d&#39élucider les mystères qui planent sur cette affaire…",978-2811607166,https://m.media-amazon.com/images/I/81bxjBwYLcL._SY522_.jpg,Pika (3 janvier 2013),Naoko Takeuchi,Shōjo
