Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
"Manuel du LANGAGE CORPOREL: Comment analyser les gens, lire leur communication non verbale et se défendre facilement contre les techniques de manipulation",11.5,"Avez-vous déjà essayé de dire un mensonge ?


Eh bien, c’est une certitude !

Pendant que vous mentez, les mouvements de votre corps et les micro-expressions de votre visage laissent deviner ce que vous avez réellement en tête.

Mais ne vous inquiétez pas : TOUT LE MONDE fait la même chose, CHAQUE jour.",979-8477223466,https://m.media-amazon.com/images/I/61kRqCh4h9L._SY522_.jpg,Independently published (14 septembre 2021),Robert Mercier,Initiation a la sociologie
"LES 5 PILIERS DU DÉVELOPPEMENT PERSONNEL (3 livres en 1): Communication assertive, Langage corporel, Comment Arrêter De Trop Penser, Intelligence émotionnelle, PNL",10.5,"LES 5 PILIERS DU DÉVELOPPEMENT PERSONNEL: Un guide complet pour améliorer votre vie personnelle et professionnelle

Vous voulez vous développer personnellement et professionnellement ? Vous cherchez un guide complet pour vous aider à atteindre vos objectifs ? Ne cherchez plus ! ""LES 5 PILIERS DU DÉVELOPPEMENT PERSONNEL"" est le livre qu&#39il vous faut.
Dans ce livre de trois en un, vous découvrirez tout ce que vous devez savoir pour améliorer votre communication, votre langage corporel, cesser de trop réfléchir, développer votre intelligence émotionnelle et apprendre la programmation neuro-linguistique (PNL).",979-8378672653,https://m.media-amazon.com/images/I/61Xab3f+0JL._SY522_.jpg,Independently published (23 février 2023),Angela Rivoli,Initiation a la sociologie
Le Prince de Machiavel: La fin justifie les moyens | Édition Originale Illustrée et Optimisée,13.45,"Vous voulez savoir comment faire pour arriver à ses fins sans se préoccuper de la morale ? Vous désirez y voir plus clair en stratégie politique ? Alors, ce manuel est adapté à votre objectif.
Le Prince, écrit par Niccolò Machiavel au XVIe siècle, est un ouvrage politique influent qui explore les complexités du pouvoir et de la gouvernance. Ce livre, souvent considéré comme controversé, offre des conseils francs et pragmatiques aux dirigeants sur la manière d&#39acquérir, de maintenir et de consolider leur autorité.
Dans Le Prince, Machiavel examine les mécanismes du pouvoir politique et propose des stratégies efficaces pour les dirigeants qui cherchent à préserver leur position et à assurer la stabilité de leur gouvernement. Il explore des sujets tels que la diplomatie, la guerre, la morale et la manipulation, tout en illustrant ses idées avec des exemples tirés de l&#39histoire et de la politique de son époque.",979-8580906393,https://m.media-amazon.com/images/I/51reeTnQtqL._SY522_.jpg,Independently published (13 décembre 2020),Nicolas Machiavel,Initiation a la sociologie
Introduction à la sociologie politique,26.9,"Théories, concepts et principaux champs d&#39étude de la sociologie politique.
Ce manuel d’introduction à la sociologie politique s’adresse aussi bien aux étudiants débutants qu’à un public déjà sensibilisé aux sciences sociales.
Dans un format souple, concis et simple, il propose :
tout le cours avec les notions fondamentales de la sociologie politique ;
de nombreux exemples variés ;
les références essentielles de la discipline.
L’ouvrage examine successivement :
les cadres de l’activité politique (qu’est-ce que le pouvoir politique ? qu’est-ce que l’État ? quels sont les grands types de régimes politiques ?) ;",978-2807351257,https://m.media-amazon.com/images/I/61zNxnvncML._SY522_.jpg,DE BOECK SUP; 6e édition (17 mai 2023),Jean-Yves Dormagen,Initiation a la sociologie
Luca,9.5,"Partout, il y a la terreur.
Celle d&#39une jeune femme dans une chambre d&#39hôtel sordide, ventre loué à prix d&#39or pour couple en mal d&#39enfant, et qui s&#39évapore comme elle était arrivée.
Celle d&#39un corps mutilé qui gît au fond d&#39une fosse creusée dans la forêt.
Celle d&#39un homme qui connaît le jour et l&#39heure de sa mort.
Et puis il y a une lettre, comme un manifeste, et qui annonce le pire. S&#39engage alors, pour l&#39équipe du commandant Sharko, une sinistre course contre la montre.
C&#39était écrit : l&#39enfer ne fait que commencer.",978-2266306911,https://m.media-amazon.com/images/I/61BIUFMUJaL._SY522_.jpg,Pocket (4 juin 2020),Franck Thilliez,Initiation a la sociologie
"MANUEL DU LANGAGE CORPOREL: Comment Analyser les Gens, Percer Tous les Secrets de la Manipulation et Arrêter de se Faire Mentir.",14.99,"⚠️MANUEL DU LANGAGE CORPOREL, L&#39ORIGINAL! - SE MÉFIER DES IMITATIONS⚠️

⭐Nouvelle édition 2024 - LE GUIDE ULTIME⭐
Avez-vous déjà été menti sans le savoir?
Il est arrivé à chacun au moins une fois dans leur vie.
Imaginez que vous pouvez lire parfaitement le comportement d&#39une personne: d&#39une copine, d&#39un ami ou d&#39un collègue.
Ce serait sympa, non.

La communication verbale ne couvre que 5 % de ce que nous exprimons, les 95 % restants relèvent de la communication non verbale !",979-8363900235,https://m.media-amazon.com/images/I/61+ZLcvig7L._SY522_.jpg,Independently published (18 novembre 2022),James Path,Initiation a la sociologie
Introduction à la sociologie médiévale,26.0,"La sociologie a fait un usage privilégié du Moyen Âge pour se constituer en discipline autonome. Auguste Comte, Émile Durkheim, Max Weber, et plus tard Pierre Bourdieu ont ainsi pensé les transformations des sociétés contemporaines depuis la distance offerte par cette période et forgé des concepts à valeur générale comme le charisme, la rationalisation ou l&#39habitus. Les médiévistes ont pu à leur tour s&#39en emparer et les mobiliser. Mais le dialogue, déjà fécond, entre histoire et sociologie n&#39est pas sans poser de difficultés, notamment parce que certaines notions se fondent sur un Moyen Âge qui n&#39existe plus, tant les représentations et connaissances sur cette période ont évolué au cours du dernier siècle.
Alexis Fontbonne propose ici de faire revenir la sociologie à l&#39étude du Moyen Âge, afin de poser les bases d&#39une véritable sociologie médiévale. S&#39appuyant sur les derniers travaux de la médiévistique, il présente une démarche, qui, à partir d&#39outils et de déconstructions critiques, devrait permettre une meilleure compréhension des pratiques sociales et de l&#39univers mental du Moyen Âge et proposer un renouvellement de certains concepts sociologiques.",978-2271134813,https://m.media-amazon.com/images/I/61gqLdlwTJL._SY522_.jpg,CNRS éditions (2 février 2023),Alexis Fontbonne,Initiation a la sociologie
Introduction à la socio-histoire,11.0,"Prmière synthèse particulièrement stimulante sur cette disciple récente qui souhaite conjuger les apports de la sociologie et de la recherche historique.
La socio-histoire est un courant de recherche qui s&#39est développé depuis une quinzaine d&#39années, en combinant les principes fondateurs de l&#39histoire et de la sociologie. Ce livre retrace la genèse des relations longtemps tumultueuses entre ces deux disciplines. Il rappelle la dimension historique de l&#39œuvre des grands sociologues, d&#39Émile Durkheim à Pierre Bourdieu en passant par Max Weber et Norbert Elias, et souligne la contribution que les historiens ont apportée à la connaissance du monde social, dans le sillage des Annales. L&#39ouvrage explique ensuite en quoi consiste la démarche propre à la socio-histoire en insistant sur deux aspects essentiels : l&#39étude du passé dans le présent et l&#39analyse des relations à distance qui lient entre eux un nombre sans cesse croissant d&#39individus. Les grands problèmes actuels, comme la mondialisation du capitalisme, la bureaucratisation des États ou l&#39emprise des médias, sont placés au cœur de la réflexion. Les aspects méthodologiques sont abordés concrètement, grâce à de nombreux exemples portant sur des questions économiques, sociales, politiques et culturelles.",978-2707147233,https://m.media-amazon.com/images/I/51IXjEVgb9L._SY522_.jpg,La Découverte (26 janvier 2006),Gérard Noiriel,Initiation a la sociologie
"Stoïcisme: Les 10 Secrets de la Spiritualité Antique pour Mieux Vivre la Vie Modern. Comment Éveiller la Conscience de Soi, Développer sa Force Mentale et Retrouver sa Sérénité.",12.4,"Voulez-vous vivre une vie meilleure, plus paisible et satisfaisante, sans être submergé par les difficultés ?
Alors, c&#39est le livre qu&#39il vous faut !

Vous découvrirez une philosophie millénaire qui a résisté à l&#39épreuve du temps. Vous plongerez dans les principes fondamentaux de cette discipline ancienne et vous apprendrez comment les appliquer dans la vie moderne.
En lisant ce livre, vous découvrirez :
Tout (mais vraiment tout) sur le stoïcisme, de l&#39histoire de ses origines à son évolution ;
Comment le stoïcisme peut améliorer votre quotidien ;
Comment accepter vos limites et prendre soin de vous de la meilleure façon possible ;",979-8860883383,https://m.media-amazon.com/images/I/61O5ITcnQsL._SY522_.jpg,Independently published (9 septembre 2023),Aurèle Martin,Initiation a la sociologie
Le noir et le brun: Une histoire illustrée du fascisme et du nazisme 1919-1946,27.0,"Une histoire-monde illustrée dans la filiation du best-seller 1917.
En 2016, Jean-Christophe Buisson a publié un 1917, l&#39année qui a changé le monde qui a fait date tant cet album innovant conjuguait un récit global – au moyen d&#39une chronologie commentée très écrite – avec une illustration riche et rare, ponctuée d&#39une vingtaine de portraits de personnalités culturelles, politiques et historiques de premier plan souvent négligées par la postérité. L&#39ouvrage a rencontré un grand succès public (10 000 lecteurs) et a été unanimement salué par la critique.
Six ans après, c&#39est d&#39un autre centenaire qu&#39il s&#39agit avec le centième anniversaire de l&#39arrivée au public de Mussollini via la marche sur Rome, ouvrant l&#39ère fasciste, amplifiée dix ans plus tard par l&#39avènement d&#39Hitler avant de plonger le monde dans l&#39enfer de la guerre mondiale et connaître une fin tragique, scellée pour la postérité par le procès de Nuremberg. Plongeant leurs racines dans le traumatisme de la Première Guerre mondiale, fascisme et nazisme –même si ils divergeaient sur de nombreux points- convergeaient dans leur haine des démocraties occidentales et la volonté d&#39ériger un Etat total et totalitaire, absolutiste et conquérant, concurrent de celui du frère ennemi communiste.
Une des grandes richesses de ce livre, qui en compte beaucoup, est de montrer le caractère mondial de l&#39attraction qu&#39ils ont pu susciter non seulement en Europe mais dans le monde entier via l&#39instauration d&#39Etats-croupions et de partis-frères sans oublier le troisième pilier de "" l&#39Axe "", soit le Japon systématiquement occulté. Plus largement, l&#39historiographie traite chacun de ces régimes à part tout en se limitant à la dimension politique puis militaire de leur histoire à partir de la Seconde Guerre Mondiale qui débute pourtant, mais qui s&#39en souvient, avec l&#39invasion de la Mandchourie par l&#39Empire du Soleil-Levant en 1931.
Fidèle à son habitude, Jean-Christophe Buisson englobe tout, accordant une large place à l&#39histoire culturelle, sociale, scientifique et sportive sans négliger naturellement l&#39histoire politique, diplomatique et militaire. Mais il hiérarchise à la perfection afin de conserver à son texte le caractère d&#39un grand récit. En résulte un récit édifiant, enlevé, novateur par son procédé même qui rapproche par la chronologie des événements que l&#39on néglige d&#39associer.
Une vingtaine de portraits, enlevés, relèvent l&#39ensemble, magistralement mis en image par environ 200 illustrations privilégiant des représentations méconnues et oubliées.
Un livre-événement promis au rang de futur classique.",978-2262095215,https://m.media-amazon.com/images/I/61QGOcL6PqL._SY522_.jpg,Perrin; Illustrated édition (22 septembre 2022),Jean-Christophe Buisson,Initiation a la sociologie
La Sociologie des organisations: Initiation théorique suivie de douze cas pratiques,13.4,"La sociologie des organisations
La sociologie irresponsable, incertaine, inutilisable ? Cette image est en train de changer. On découvre que le dynamisme d’une institution, d’une entreprise ne dépend pas seulement du caractère de son chef, de la conjoncture économique, de l’aide du ciel ou du tempérament national, mais d’un certain nombre de principes d’organisation. Ces principes sont exposés ici de manière accessible, illustrés par l’analyse d’une douzaine de cas français et étrangers. Il ne s’agit pas de chercher des modèles mais de dévoiler une attitude et des outils qui permettent de comprendre comment une organisation se constitue et peut se transformer.
Cette initiation peut être prolongée avec profit par l’ouvrage collectif",978-2757840030,https://m.media-amazon.com/images/I/61H9NClXa+L._SY522_.jpg,POINTS; 6e édition (27 février 2014),Philippe Bernoux,Initiation a la sociologie
Sociologie et anthropologie,16.0,"Dans la passionnante Introduction à l&#39oeuvre de Marcel Mauss, Claude Lévi-Strauss rappelle : « L&#39influence de Mauss ne s&#39est pas limitée aux ethnographes, dans le domaine des sciences sociales et humaines, une pléiade de chercheurs français lui sont redevables de leur orientation. » C. Lévi-Strauss insiste sur « ce qu&#39on aimerait appeler le modernisme de la pensée de Mauss », sur sa détermination à imposer « la notion de fait social total », sur « le souci de définir la réalité sociale, mieux encore, de définir le social comme la réalité ».",978-2130608806,https://m.media-amazon.com/images/I/51ICZjctt-L._SY522_.jpg,PUF; 13e édition (6 novembre 2013),Marcel Mauss,Initiation a la sociologie
Etoile - Tome 5 - L&#39envol (5),10.95,"Les premiers pas d&#39une étoile
Après une succession de hauts et de bas, Marie Pietro est enfin sur le devant de la scène du palais Garnier.
Alors que tout lui réussit, certains de ses camarades se retournent contre elle... Et pour la première fois, elle ne peut plus compter sur le soutien d&#39Elsa et d&#39Emilie pour la remettre d&#39aplomb.
Seule contre tous, elle va devoir trouver la force de raviver sa flamme intérieure. Elle pourrait aussi croiser la route d&#39une alliée inattendue...",978-2749933313,https://m.media-amazon.com/images/I/71IIETN+7YL._SY522_.jpg,Michel Lafon; Illustrated édition (27 juin 2019),Marie-Claude Pietragalla,Initiation a la sociologie
"Manuel du LANGAGE CORPOREL: Découvrez les techniques de communication non-verbale, comment analyser les gens et interpréter les expressions corporelles",9.53,"LE LANGAGE DU CORPS. Le pouvoir de déchiffrer les pensées des gens, en manipulant votre destin
Pourriez-vous reconnaître un mensonge de votre patron ?
Ou de votre partenaire ?
Ou même d’un ami ?
Lors de votre communication, pouvez-vous être confiant et convaincant ou êtes-vous inconsciemment manipulé ?
Pouvez-vous déchiffrer les émotions et les pensées des personnes que vous rencontrez, juste en les regardant ?
TOUT les compétences que vous venez de lire appartiennent à 2% de la population.",979-8362678593,https://m.media-amazon.com/images/I/61FEqp9hsiL._SY522_.jpg,Independently published (9 novembre 2022),Angela Rivoli,Initiation a la sociologie
"LE GUIDE DU LANGAGE CORPOREL: Comment analyser les autres, manier la communication non verbale et faire parler son intelligence émotionnelle",8.05,"Savez-vous que moins de 10% des informations d’un discours proviennent des mots ? Les 90% restants proviennent de la communication non verbale, autrement dit le langage corporel.

Vous vous gratter la tête quand vous réfléchissez, fermer le poing quand vous êtes énervé, toucher votre nez lorsque vous êtes stressé ou que vous mentez…
Tous ces gestes en disent long sur vous.

Vous voulez pouvoir mentir en toute sécurité ? Ne pas montrer que vous avez la pression ?
Ce livre est fait pour vous !",979-8837461873,https://m.media-amazon.com/images/I/61Qc8l5CwgL._SY522_.jpg,Independently published (23 juin 2022),Vincent Andrews,Initiation a la sociologie
Introduction à la sociologie: Auteurs • courants • méthodes • grands thèmes,20.85,"Qu’est-ce que la sociologie ? L’auteur répond à cette question en nous exposant à travers 4 grandes parties, les fondamentaux de cette science sociale : 1. Les auteurs fondateurs de cette discipline scientifique , de l’Antiquité à son installation académique au XIXe siècle. Aristote, penseur de la société, Machiavel et sa vision du pouvoir, Montesquieu, philosophe des Lumières, Auguste Comte, l’inventeur du mot « sociologie », la sociologie « prophétique » de Karl Marx, l’œuvre d’Emile Durkheim, créateur de l’école sociologique française et enfin, le paradigme de la sociologie « compréhensive » de Max Weber. 2. Les liens entre la sociologie et les autres sciences sociales (anthropologie, économie, etc.) 3. Les grands courants de la sociologie contemporaine , nés aux Etats-Unis et en Europe au cours du siècle dernier : des créateurs de l’Ecole de Chicago à l’individualisme méthodologique, en passant par les approches systémiques et la sociologie « actionniste ». 4. Les grands thèmes d’études : 10 grands thèmes sont étudiés, sous la forme de dix fiches de synthèse : les conséquences de la pandémie de la COVID-19, la démographie, le genre, le vieillissement, les catégories socioprofessionnelles, la violence, le rôle de l’école, la révolution numérique, la culture et l’identité, … C’est ainsi que l’auteur démontre comment la sociologie du XXIe siècle est en prise avec les transformations qui affectent nos sociétés.",978-2340068872,https://m.media-amazon.com/images/I/61IuMfihoxL._SY522_.jpg,ELLIPSES (21 juin 2022),Philippe Mocellin,Initiation a la sociologie
Introduction à l&#39anthropologie du spectacle,16.71,Introduction à l&#39anthropologie du spectacle,978-2843031267,https://m.media-amazon.com/images/I/51NZod9zTKL._SY522_.jpg,La Dispute (16 février 2006),Jean-Marc Leveratto,Initiation a la sociologie
Découvrir le Stoïcisme: Maîtrisez la philosophie ancienne pour une vie équilibrée - Un guide pour débutants,16.95,"""Découvrir le Stoïcisme : Maîtrisez la philosophie ancienne pour une vie équilibrée - Un guide pour débutants"" est un guide pratique qui propose une introduction claire et accessible à la philosophie stoïcienne, offrant des outils précieux pour naviguer dans les eaux tumultueuses de la vie moderne. Ce livre vous accompagne dans un voyage de découverte et d&#39introspection, explorant les origines du stoïcisme, ses principes clés et comment ils peuvent transformer votre vie.
Le livre est divisé en quatre parties distinctes. La première partie sert d&#39introduction à cette philosophie ancienne, retraçant ses racines et détaillant ses principes clés. Le stoïcisme n&#39est pas simplement présenté comme une théorie, mais comme une pratique vivante, capable d&#39instaurer résilience et paix intérieure.",979-8398249248,https://m.media-amazon.com/images/I/61BfMq+6PML._SY522_.jpg,Independently published (13 juin 2023),Marc Gaubert,Initiation a la sociologie
La fabrique de la ménopause,19.14,"Dans la société française contemporaine, la ménopause apparaît comme une étape-clé du vieillissement des femmes, souvent vécue avec angoisse, et prise en charge par la médecine. On pourrait penser que c&#39est une façon universelle de considérer un événement qui, après tout, l&#39est aussi. Il n&#39en est rien. Selon les sociétés, l&#39arrêt des menstruations peut être un accroissement des possibles et des pouvoirs, l&#39avènement d&#39une sexualité enfin libérée de la fertilité, ou même un non-événement, ne faisant pas l&#39objet d&#39une attention particulière, au point qu&#39il n&#39existe pas de mot pour le désigner.
Ce livre offre un point de vue original, celui des sciences sociales, d&#39autant plus précieux que les représentations de la ménopause se nourrissent presque exclusivement des discours médicaux, qui la considèrent comme une carence, associée à un ensemble de troubles et de risques. Le phénomène naturel devient alors une "" maladie "" qu&#39il faut traiter. Face à ce discours "" savant "" alarmiste, les expériences des femmes apparaissent plurielles et les liens sociaux se révèlent aussi importants que le vécu corporel.
Une belle enquête sur un sujet tabou.",978-2271141835,https://m.media-amazon.com/images/I/61RsGQXc6VL._SY522_.jpg,CNRS éditions (9 juin 2022),Cécile Charlap,Initiation a la sociologie
Les Loups,9.0,"Quand un loup meurt,
c&#39est la meute qui le venge.

Quand Finlay Shaw est retrouvé mort dans une pièce fermée de l&#39intérieur, tout laisse à penser qu&#39il s&#39agit d&#39un suicide. Mais Wolf, l&#39inspecteur principal en fuite depuis l&#39affaire "" Ragdoll "", dont Shaw était le mentor, n&#39y croit pas une seule seconde. Il passe donc un accord avec ses anciens supérieurs pour mener cette enquête, avant d&#39être jugé pour ses crimes.
Épaulé par son ancienne partenaire, Emily Baxter, et par le détective privé Edmunds, Wolf remonte la piste jusqu&#39aux débuts de Shaw à la brigade criminelle : l&#39homme était-il aussi intègre qu&#39il le laissait croire ?",978-2266276597,https://m.media-amazon.com/images/I/61qLPxoZF4L._SY522_.jpg,Pocket (27 août 2020),Daniel Cole,Initiation a la sociologie
Sociologie de l&#39avortement,11.0,"À l&#39heure où les travaux de jeunes chercheuses et chercheurs se multiplient, où l&#39avortement fait toujours l&#39objet de violentes controverses dans de nombreux pays, l&#39ambition de cet ouvrage est de rendre compte de l&#39important corpus de connaissances produites sur le sujet et de déconstruire les nombreuses idées reçues sur l&#39interruption de grossesse.
Comment s&#39est construit en France le droit à l&#39avortement ? Qu&#39en est-il de l&#39accès à cet acte de santé en droit et en pratique aujourd&#39hui ? Comment expliquer la stabilité du nombre annuel d&#39IVG alors que des dispositifs contraceptifs efficaces sont accessibles et massivement employés ? Pourquoi l&#39avortement continue d&#39être stigmatisé alors qu&#39il est d&#39une grande banalité statistique ? Quels rapports de pouvoir entre classes de sexe se nouent autour de cet acte ? Quelle est la place des revendications liées à l&#39avortement dans le renouveau contemporain des mouvements féministes ?
Voici quelques-unes des questions auxquelles ce livre apporte des éléments de réponse, exposant les résultats d&#39enquêtes empiriques et la matérialité des enjeux liés à l&#39avortement, dont les débats s&#39éloignent bien souvent.",978-2348074998,https://m.media-amazon.com/images/I/41SZUrLy9ML._SY522_.jpg,La Découverte (25 mai 2023),Marie Mathieu,Initiation a la sociologie
