Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Entre guerres,17.0,"""Le combat ne m&#39a pas forgé le coeur et l&#39âme, il m&#39a simplement rendu lucide. J&#39en sais désormais suffisamment pour ne pas me croire préservé, par ma simple qualité d&#39homme, du surgissement de l&#39animal qui gît en moi."" Dans ce récit à la première personne, le général Lecointre évoque son parcours de jeune officier - de la naissance d&#39une vocation jusqu&#39aux terrains de guerre au Rwanda, à Sarajevo ou en Irak - et donne à voir l&#39expérience d&#39homme de guerre dans ce qu&#39elle a de plus concret, unique, et parfois indicible. Jamais un grand chef militaire n&#39avait évoqué avec autant d&#39acuité et de lucidité les doutes et les réalités auxquels se confrontent les soldats : le sentiment de vivre des événements qui ne peuvent être compris que d&#39eux, la peur paralysante qui surgit à tout moment et, surtout, l&#39interrogation fondamentale sur le sens de l&#39action. Comment garder son humanité quand, au coeur du combat, la violence gagne de plus en plus les esprits ? On croyait la guerre réservée aux livres d&#39histoire, et la voici de nouveau. Cet Entre guerres l&#39appréhende de manière saisissante et profonde, tout comme il évoque avec pudeur la singulière fraternité unissant les hommes qui dédient leur vie au service de la France.",978-2072988325,https://m.media-amazon.com/images/I/71tlfFNEHVL._SY522_.jpg,GALLIMARD (11 avril 2024),François Lecointre,Geopolitique
Israël / Palestine : anatomie d&#39un conflit,11.62,"Deux peuples pour une même terre ou l&#39histoire d&#39une cohabitation impossible ?
75 ans après la première guerre entre Israël et ses voisins arabes, la région s&#39embrase à nouveau. Thomas Snégaroff et Vincent Lemire remontent aux origines du conflit.
En 50 questions et réponses, ils nous donnent les clés pour comprendre. Un texte clair et accessible, avec des cartes, des infographies, des chronologies, des biographies et des documents de référence.",979-1037505897,https://m.media-amazon.com/images/I/61JQ-BqqMSL._SY522_.jpg,Les Arènes; Illustrated édition (4 avril 2024),Vincent Lemire,Geopolitique
La Défaite de l&#39Occident,23.0,"L&#39implosion de l&#39URSS a remis l&#39histoire en mouvement. Elle avait plongé la Russie dans une crise violente. Elle avait surtout créé un vide planétaire qui a aspiré l&#39Amérique, pourtant elle-même en crise dès 1980. Un mouvement paradoxal s&#39est alors déclenché : l&#39expansion conquérante d&#39un Occident qui dépérissait en son coeur. La disparition du protestantisme a mené l&#39Amérique, par étapes, du néo-libéralisme au nihilisme ; et la Grande-Bretagne, de la financiarisation à la perte du sens de l&#39humour. L&#39état zéro de la religion a conduit l&#39Union européenne au suicide mais l&#39Allemagne devrait ressusciter. Entre 2016 et 2022, le nihilisme occidental a fusionné avec celui de l&#39Ukraine, né lui de la décomposition de la sphère soviétique. Ensemble, OTAN et Ukraine sont venus buter sur une Russie stabilisée, redevenue une grande puissance, désormais conservatrice, rassurante pour ce Reste du monde qui ne veut pas suivre l&#39Occident dans son aventure. Les dirigeants russes ont décidé une bataille d&#39arrêt : ils ont défié l&#39OTAN et envahi l&#39Ukraine. Mobilisant les ressources de l&#39économie critique, de la sociologie religieuse et de l&#39anthropologie des profondeurs, Emmanuel Todd nous propose un tour du monde réel, de la Russie à l&#39Ukraine, des anciennes démocraties populaires à l&#39Allemagne, de la Grande-Bretagne à la Scandinavie et aux États-Unis, sans oublier ce Reste du monde dont le choix a décidé de l&#39issue de la guerre.",978-2073041135,https://m.media-amazon.com/images/I/71aEiWhI7GL._SY522_.jpg,GALLIMARD (11 janvier 2024),Emmanuel Todd,Geopolitique
"Les Lois, décrets et arrêtés les plus cons de l&#39histoire. Dans la collection ""Les plus cons de l&#39histoire"", dirigée par Alain Bauer: Qui a dit que les législateurs n&#39avaient pas le sens de l&#39humour ?",18.46,"Qui a dit que les législateurs n&#39avaient pas le sens de l&#39humour ?
Le saviez-vous ? Le survol, l&#39atterrissage et le décollage d&#39ovnis sont interdits à Châteauneuf-du-Pape. Les éléphants n&#39ont pas le droit de se baigner sur la plage de Granville. Il est possible de se marier avec une personne décédée en France, mais épouser la même personne plus de trois fois dans le Kentucky est un délit. Il est interdit de danser dans les bars en Suède. Porter un t-shirt jaune en Malaisie est illégal. Il est interdit de flatuler en public au Malawi...
"" Nul n&#39est censé ignorer la loi "", dit-on, mais qu&#39en est-il lorsque la loi est absurde, stupide, dépassée ? Car si l&#39on veut tous croire que les législateurs ont toujours le bien commun à l&#39esprit, en lisant certains textes, on peut tout de même se poser la question. Après",978-2412092507,https://m.media-amazon.com/images/I/61GZC055kCL._SY522_.jpg,First (2 mai 2024),Alain Bauer,Geopolitique
Munich 1938: La paix impossible,16.66,"Le grand livre qui manquait sur cet événement emblématique.
Munich, septembre 1938. Un mot, une date devenus les symboles de la capitulation des démocraties face au totalitarisme, précipitant le monde dans la Seconde Guerre mondiale et l&#39Europe vers sa perte. Comme souvent de nos jours, le présent a recouvert le passé et l&#39émotion remplacé l&#39indispensable contextualisation. Dans ce grand livre, Maurizio Serra rend enfin l&#39événement à l&#39histoire.
À l&#39issue d&#39une longue enquête, l&#39écrivain inspiré et historien rigoureux raconte comme jamais on ne l&#39avait fait l&#39histoire de ces deux journées qui ont changé le monde : leurs origines depuis 1918, leur déroulé riche en anecdotes et en révélations ; enfin leurs conséquences dramatiques. Il dresse aussi en ouverture de magnifiques portraits de ses quatre acteurs principaux (Hitler, Mussolini, Chamberlain, Daladier) et des trois figures de proue dans la coulisse (Beneš, Staline et Roosevelt).
La construction originale se conjugue avec un récit prenant qui comblera le lecteur et enrichit considérablement nos connaissances sur cette période charnière.
Après",978-2262099770,https://m.media-amazon.com/images/I/61zhvSQa9ML._SY522_.jpg,Perrin (27 mars 2024),Maurizio Serra,Geopolitique
Le Grand Reset: Pour votre bien,6.29,"Le Dr Klaus Schwab, l&#39homme qui murmure dans les oreilles des dirigeants occidentaux, a annoncé son livre “La Quatrième Révolution Industrielle” en 2016. Rappelez-vous cette année-là, aux Etats-Unis la campagne électorale présidentielle battait son plein. Barack Obama avait déjà fait deux mandats et il devait sortir. Son siège était convoité principalement par 2 candidats : Donald Trump et Hillary Clinton. Pour les barons du système, cette dernière était évidemment la gagnante. Dans ce contexte, ce livre était une feuille de route doctrinale. Klaus se voit en une sorte de pape qui émet un recueil d&#39encycliques. Il explique dans quelle direction il voudrait voir le monde aller. La future présidente américaine est dans sa poche et sera au service de ces funestes desseins.",979-8871986356,https://m.media-amazon.com/images/I/71gcOzdpg9L._SY522_.jpg,Independently published (30 mai 2024),Aldo Sterone,Geopolitique
Prépabac HGGSP Tle générale (spécialité) - Bac 2024: nouveau programme de Terminale,12.86,"Un outil de travail complet et efficace, conforme au programme de la spécialité HGGSP (« Histoire-géographie, Géopolitique & Sciences politiques ») en Tle générale. Dans chaque chapitre : le cours, les méthodes clés, des exercices et sujets de bac corrigés. Pour vous accompagner tout au long de votre Terminale et vous aider à avoir un bon dossier ParcourSup.

Sur chaque thème du programme de HGGSP Tle générale
• Un cours synthétique et visuel
• Une grande carte mentale récapitulative
• Des fiches de méthode
• Des exercices progressifs
• Des sujets de bac guidés pas à pas
• Tous les corrigés détaillés",978-2401094918,https://m.media-amazon.com/images/I/71QH971MhTL._SY522_.jpg,Hatier; Illustrated édition (5 juillet 2023),Christophe Clavel,Geopolitique
Le Frérisme et ses réseaux: Préface de Gilles Kepel,24.9,"Ce livre présente le mouvement islamiste issu de l’internationalisation du mouvement des Frères musulmans, tel qu’il s’est développé en Europe : Florence Bergeaud-Blackler le nomme frérisme. Elle explore ici, de façon factuelle et documentée, l’origine du mouvement, son fondement doctrinal, son organisation et ses modes opératoires, ainsi que ses méthodes de recrutement et d’endoctrinement. Elle montre comment il étend son emprise au cœur même des sociétés européennes en s’appuyant sur leurs institutions, en subvertissant les valeurs des droits de l’homme ou en « islamisant » la connaissance.
Ni réquisitoire ni dénonciation complotiste ou militante, c’est le résultat d’une enquête de fond étayée et référencée, menée selon les méthodes des sciences humaines, et qui cerne précisément un objet, l’islamisme frériste, qui construit un système-islam décliné dans trois directions : une vision, une identité, un plan. Le propos ne vise ni une religion ni une communauté de croyants, mais décrit un mouvement qui cherche à se servir d’eux pour imposer une stratégie d’islamisation des pays non musulmans dans toutes sortes de domaines, de l’économie à l’écologie, de l’école à l’université.

Un document de référence, qui éclaire un phénomène souvent mal cerné. Un livre précieux pour sa mesure et sa lucidité, qui nourrit le débat de faits plutôt que d’anathèmes idéologiques.",978-2415003555,https://m.media-amazon.com/images/I/61A5kf7tjxL._SY522_.jpg,Odile Jacob (25 janvier 2023),Florence BERGEAUD-BLACKLER,Geopolitique
Les Criminels les plus cons de l&#39histoire,12.95,"Les criminels ne sont pas toujours bien organisés et parfois cela donne lieu à des histoires quelque peu cocasses...
Il existe des génies du crime. Des faussaires, délinquants, voleurs, escrocs, dealers, assassins, tellement organisés et inventifs qu&#39on ne peut se retenir de les traiter de "" beaux voyous "".
La plupart des biographies policières, gendarmiques ou magistrales, font leur part à ce petit moment de nostalgie ou d&#39émotion devant le souvenir d&#39une rencontre avec un ou une formidable criminel(le).
Et il y a les autres. Au masculin, ou au féminin. Seul(e) ou en groupe.
Tous les autres. Malchanceux, mal organisés. Emotifs. Désorganisés.
Ou tout simplement idiots.
Voici les histoires, collectées et vérifiées pour l&#39essentiel. Et d&#39autres introuvables, relevant d&#39autres catégories, qu&#39on n&#39a pas pu ne pas conserver.",978-2412057575,https://m.media-amazon.com/images/I/61GnERedm8L._SY522_.jpg,First (15 octobre 2020),Alain Bauer,Geopolitique
Les Scénarios noirs de l&#39armée française,5.51,"Comment l&#39armée française se prépare aux conflits des cinq prochaines années.
Qu&#39adviendrait-il si la Russie envahissait les pays baltes? Si Alger et Rabat entraient en conflit? Ou si le Mali tombait en juin prochain aux mains des djihadistes? Si la Chine faisait un blocus de Taïwan? Ou qu&#39Israël bombardait Téhéran, motivé par un Iran proche d&#39atteindre la bombe nucléaire?

Un ouvrage passionnant issu d&#39un travail de plusieurs années auprès des plus hauts gradés de l&#39armée et des experts: chercheurs, diplomates, personnalités politiques et spécialistes de la défense. Alexandra Saviana déploie onze scénarios parmi les plus probables et dévoile les hypothèses auxquelles se prépare actuellement l&#39armée française.",978-2221274446,https://m.media-amazon.com/images/I/61sD9TslAwL._SY522_.jpg,Robert Laffont (16 mai 2024),Alexandra Saviana,Geopolitique
