Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
"La bible Homéopathique: Le livre de référence pour se soigner naturellement, guérir tout les maux de la famille et vivre plus sainement au quotidien I Plus de 100 remèdes pour tout les tracas !",6.21,"Découvrez comment vous guérir facilement à la maison avec plus de 100 remèdes !

Et si, au lieu d’une attente longue et coûteuse chez le médecin, vous pouviez vous soigner, vous et votre famille, à la maison, de manière sûre et efficace, pour des maladies courantes telles que le rhume, les infections, les otites et même les intoxications alimentaires ? Si c’est ce que vous recherchez, alors ce livre est fait pour vous !

Qui n’a jamais souffert d’un mauvais rhume ou d’une horrible grippe à l’étranger ? Rien ne peut plus gâcher des vacances que d’être coincé dans une chambre d’hôtel loin de chez soi, en train de vomir. Mais si vous savez comment utiliser efficacement et en toute sécurité ces",979-8429097732,https://m.media-amazon.com/images/I/611fxpXWBwL._SY522_.jpg,Independently published (8 mars 2022),Hervé Larrant,Homéopathie
"La bible Homéopathique: Le livre de référence pour se soigner naturellement, guérir tout les maux de la famille et vivre plus sainement au quotidien I Plus de 100 remèdes pour tout les tracas !",8.98,"Découvrez comment vous guérir facilement à la maison avec plus de 100 remèdes !

Et si, au lieu d’une attente longue et coûteuse chez le médecin, vous pouviez vous soigner, vous et votre famille, à la maison, de manière sûre et efficace, pour des maladies courantes telles que le rhume, les infections, les otites et même les intoxications alimentaires ? Si c’est ce que vous recherchez, alors ce livre est fait pour vous !

Qui n’a jamais souffert d’un mauvais rhume ou d’une horrible grippe à l’étranger ? Rien ne peut plus gâcher des vacances que d’être coincé dans une chambre d’hôtel loin de chez soi, en train de vomir. Mais si vous savez comment utiliser efficacement et en toute sécurité ces",979-8429097732,https://m.media-amazon.com/images/I/611fxpXWBwL._SY522_.jpg,Independently published (8 mars 2022),Hervé Larrant,Homéopathie
"Guérir Son Corps, Soigner Son Esprit: ALIMENTATION, NUTRITION, HERBES, MÉDECINE NATURELLE ET PENSÉES POSITIVES POUR L&#39INTESTIN IRRITABLE, DÉTOX DU FOIE, HORMONES, ACNÉ, ANXIÉTÉ, DÉPRESSION ET STRESS",11.36,"Élu l’un des 43 meilleurs thérapeutes du monde, auteur de 5 best-sellers, naturopathe et psychothérapeute, le Dr Ameet vous aide à régler facilement vos problèmes de santé concernant vos intestins, votre foie, vos glandes surrénales, votre dépression, votre anxiété, votre humeur, votre poids, votre peau, vos hormones, vos inflammations ainsi que vos problèmes sexuels à l’aide de votre nutrition, d’une alimentation saine, d’une médecine naturelle, de thérapie holistiques et d’une guérison émotionnelle.
Votre santé est l’un des cadeaux les plus précieux que l’on puisse vous faire. Ce livre au pouvoir holistique intense vous permettra d’améliorer rapidement votre santé, votre bonheur et votre humeur en vous aidant à traiter l’origine des maladies de votre esprit et votre corps, lesquelles sont liées à :",979-8644439393,https://m.media-amazon.com/images/I/71JeSHlGXDL._SY522_.jpg,Independently published (9 mai 2020),Dr. Ameet Aggarwal ND,Homéopathie
Guide familial de l&#39homéopathie,8.9,"Ce guide complet destiné au grand public présente par ordre alphabétique les principaux médicaments homéopathiques et les différentes maladies que l’on peut traiter par cette thérapeutique douce et atoxique.
Il permet de :
• comprendre les principes théoriques de l’homéopathie ;
• décrypter les ordonnances du médecin ;
• pratiquer l’automédication pour les petites affections courantes avec le maximum de sécurité et d’efficacité : symptômes, traitements, usages.
Grâce à ses 1 000 rubriques ou entrées, il met à votre portée un savoir indispensable pour vous-même et votre famille.
Nouvelle édition entièrement remise à jour.",978-2253030768,https://m.media-amazon.com/images/I/61d3gDK20GL._SY522_.jpg,Le Livre de Poche (1 mars 2015),Alain Horvilleur,Homéopathie
Flourishing Against the Odds:: Homeopathy for our Rapidly Changing World,13.36,"Flourishing Against the Odds: Homeopathy for Our Rapidly Changing World, presents a homeopathic toolkit not only for professional homeopaths, but also one which will appeal to other therapeutic modalities. It is aimed at treating individuals facing the challenges arising from the impacts of major events in today’s rapidly changing world. These traumatising events include the manifold instances of population displacement from wars, toxic environmental pollution, the Covid-19 pandemic with the associated mental and emotional fallout from authoritarian lockdowns, as well as the growing threat of climate change and algorithmic media which has eroded trust and driven political and identity polarisation.
This new book offers a guide to practitioners working in contemporary times to support thriving in their patients, within a world of disarray and disconnection. A transgenerational practice model is presented in Part 1 and a Materia Medica of homeopathic remedies in Part 2, selected to help readers navigate their way in repairing and restoring the health of their patients to flourish against the odds.",978-1399976626,https://m.media-amazon.com/images/I/71M1eQmRzhL._SY522_.jpg,Fundamental (30 janvier 2024),Elizabeth Adalian MCH,Homéopathie
"Ma bible de l&#39homéopathie: De Abcès à Zona, tous les maux quotidiens et leurs solutions homéopathiques...",28.0,"Dans cette bible unique en son genre, Albert-Claude Quemoun réunit tout ce qu&#39il faut savoir sur l&#39homéopathie pour bien se soigner et mieux vivre au quotidien : Les grands principes de l&#39homéopathie : pourquoi et comment ça fonctionne ? Quels sont les différents types de médicaments (granules, crèmes et gels, gouttes buvables...) ? Des conseils adaptés à chacun et à chaque période de sa vie : femmes enceintes, bébés, enfants, seniors, animaux de compagnie, mais aussi beauté, bien-être... un savoir à la portée de chacun. L&#39abécédaire complet des médicaments homéopathiques et leurs propriétés. De Abattement à Zona, tous les maux et leurs solutions homéopathiques, pour soigner adultes comme enfants : anxiété, ballonnements, otite, ronflements... + Inclus, un cahier personnalisable 11x17.8 personnalisable et tout en couleurs, spécial enfants : 17 portraits d&#39enfants pour nous permettre de reconnaître le profil du notre.",979-1028514808,https://m.media-amazon.com/images/I/812CT9W8kTL._SY522_.jpg,LEDUC (15 mai 2019),Albert-Claude Quemoun,Homéopathie
"Homéopathie, le livre de référence pour se soig ner au naturel",24.9,"Le livre de référence pour se soigner au naturel
Voici un livre novateur sur l&#39homéopathie, attendu du grand public et des thérapeutes désirant une information sérieuse et complète sur le sujet. Il repose sur la très grande expérience du Dr Martine Gardénal, médecin homéopathe dont les quarante années de pratique et d&#39observation lui ont permis d&#39affiner sa compréhension de l&#39homéopathie, rendant ses prescriptions plus précises, plus justes et plus efficaces. Véritable ouvrage de référence, ce livre intègre les connaissances les plus actuelles mais aussi celles, plus anciennes, qui ont fait leurs preuves. Si l&#39homéopathie y tient une large part, la grande curiosité et l&#39intuition de Martine Gardénal l&#39ont poussée à explorer tout ce qui - de près ou de loin - peut améliorer la santé et la maintenir dans les meilleures conditions, le plus longtemps possible. Dans ce guide très pratique - à conserver et à consulter pour soigner toute la famille -, vous découvrirez un abécédaire incroyablement complet des maladies et des maux quotidiens, mais aussi tous les remèdes homéopathiques et les principales techniques naturelles complémentaires - alimentation, compléments alimentaires, plantes, huiles essentielles et huiles végétales, probiotiques, magnétisme, ozonothérapie, sports, techniques manuelles, pensée positive... Un guide précieux que toute personne s&#39intéressant à la santé et aux médecines naturelles devrait avoir chez elle.",978-2813216847,https://m.media-amazon.com/images/I/71bloAP4RAL._SY522_.jpg,Les éditions Trédaniel (22 mai 2018),Martine Gardenal,Homéopathie
"La bible Homéopathique: Le livre de référence pour se soigner naturellement, guérir tout les maux de la famille et vivre plus sainement au quotidien I Plus de 100 remèdes pour tout les tracas !",16.13,"Découvrez comment vous guérir facilement à la maison avec plus de 100 remèdes !

Et si, au lieu d’une attente longue et coûteuse chez le médecin, vous pouviez vous soigner, vous et votre famille, à la maison, de manière sûre et efficace, pour des maladies courantes telles que le rhume, les infections, les otites et même les intoxications alimentaires ? Si c’est ce que vous recherchez, alors ce livre est fait pour vous !

Qui n’a jamais souffert d’un mauvais rhume ou d’une horrible grippe à l’étranger ? Rien ne peut plus gâcher des vacances que d’être coincé dans une chambre d’hôtel loin de chez soi, en train de vomir. Mais si vous savez comment utiliser efficacement et en toute sécurité ces",979-8429097732,https://m.media-amazon.com/images/I/611fxpXWBwL._SY522_.jpg,Independently published (8 mars 2022),Hervé Larrant,Homéopathie
"IKIGAI ET PHILOSOPHIE JAPONAISE: 3 livres en 1 : Ikigai, Kaizen et Shinrin-yoku - Les secrets du bonheur et de la philosophie japonaise pour une vie longue et heureuse en trouvant le sens de la vie",11.99,"Avez-vous envie de trouver votre place dans le monde, en identifiant ce qui vous rend unique et mener une vie harmonieuse et riche de sens?
Souhaitez-vous découvrir comment vivre chaque jour pleinement, en poursuivant des objectifs qui résonnent véritablement avec qui vous êtes ?
Quel est le sens de ma vie ? Quelle est ma place dans ce monde ? Ces questionnements nous accompagnent durant des années et sont souvent laissés sans réponse.

Vivre chaque jour pleinement et sereinement est l’idéal auquel nous aspirons sans trop y croire. Atteindre ses objectifs semble impossible, les poursuivre requiert déjà suffisamment d’efforts. Les conseils et méthodes de développement personnel que nous avons maintes fois tenté d’appliquer ne se sont pas avérés convaincants – au point que mener une vie harmonieuse, riche de sens, épanouie, est maintenant considéré comme utopique.",979-8873946747,https://m.media-amazon.com/images/I/71dDQROVOjL._SY522_.jpg,Independently published (11 février 2024),TETSUGAKU GROUP,Homéopathie
,18.86,,,,,,Homéopathie
