Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
La frénésie du bonheur: Du bonheur différé au bonheur immédiat,5.41,"« En quelques décennies, alors qu&#39une autre religion gagnait les quartiers, nous avons vécu en France la déconstruction, puis l&#39effondrement des deux grandes religions de salut céleste (catholicisme) et terrestre (communisme). En 1950, plus de 90 % des Français étaient baptisés, ils ne sont plus que 30 % ! 45 000 prêtres diocésains prêchaient dans nos églises, ils ne sont plus que 4 500, tandis que l&#39électorat communiste passait de 25 % à 2,5 % ! Conséquence : s&#39il n&#39y a plus d&#39après, plus de seconde vie après la mort ou la Révolution, c&#39est ici et maintenant qu&#39il s&#39agit d&#39être heureux, en quoi nous vivons le passage de l&#39acceptation d&#39un bonheur différé à l&#39exigence du bonheur immédiat. À l&#39encontre de la leçon du conte, le premier petit cochon l&#39emporte désormais sur le troisième. Ce livre analyse les causes (non pas Mai 68, comme on le croit souvent, mais le capitalisme d&#39innovation, d&#39hyperconsommation et de rupture avec les traditions), puis les conséquences d&#39une profondeur abyssale de cette véritable faille dans la civilisation qui touche tous les domaines de nos existences, du rapport au travail (si je n&#39ai qu&#39une seule vie, alors on ne touche pas à ma retraite !) à la naissance des métavers, qui prétendent nous offrir une ""seconde vie plus réussie"", en passant par l&#39explosion de la psychologie positive et des théories du développement personnel, qui nous promettent le bonheur ici et maintenant. »   L.F.",979-1032926871,https://m.media-amazon.com/images/I/41NOgWOiADL._SY522_.jpg,L&#39OBSERVATOIRE (4 octobre 2023),Luc Ferry,Grandes doctrines et courants philosophiques
Traité théologico-politique (Préface et chapitres 16 à 20) - Prépas scientifiques 2024-2025 – Traduction prescrite – Épreuve de français-philosophie –Dossier spécial « Individu et communauté,8.9,"Sur quels principes fonder la communauté politique ? Quelle forme d&#39État serait la meilleure pour l&#39individu ? Quel devrait être le rôle du souverain par rapport à la religion ? Dans les chapitres XVI à XX du Traité théologico-politique, publié anonymement en 1670 pour éviter le scandale, Spinoza interroge les modalités d&#39existence d&#39un espace politique qui tiendrait compte de la diversité des moeurs et des cultes, mais aussi de la variété et de l&#39imprévisibilité des émotions humaines. Mêlant dans son texte raisonnements philosophiques, exégèse biblique et théorie politique, le philosophe pose les jalons d&#39un régime républicain et démocratique dont les valeurs de tolérance et de liberté nous éclairent encore aujourd&#39hui. DOSSIER - Religion, superstition, préjugés - Comment faire communauté ? Origine de la politique : nature et contrat - Individu et communauté chez Spinoza : déplacer les limites",978-2080448095,https://m.media-amazon.com/images/I/7130kYSYmfL._SY522_.jpg,FLAMMARION (12 juin 2024),Spinoza,Grandes doctrines et courants philosophiques
Les Vertus de l&#39échec,10.64,"Et si nous changions de regard sur nos échecs ?
Les succès viennent rarement sans accroc. Charles de Gaulle, Rafael Nadal, Steve Jobs ou Barbara ont tous essuyé des revers cuisants avant de s&#39accomplir.
Relisant leurs parcours et de nombreux autres à la lumière de Marc Aurèle, saint Paul, Nietzsche ou Freud, cet essai nous apprend à réussir nos échecs. Il nous montre comment chaque épreuve, parce qu&#39elle nous confronte au réel ou à notre désir profond, peut nous rendre plus lucide, plus combatif, plus vivant.
Un petit traité de sagesse qui nous met sur la voie d&#39une authentique réussite.

"" Un livre qui va redonner un coup d&#39optimisme à tout le monde. """,978-2266285421,https://m.media-amazon.com/images/I/51tpPNRGp5L._SY522_.jpg,Pocket (6 septembre 2018),Charles Pépin,Grandes doctrines et courants philosophiques
"La Confiance en soi, une philosophie",10.59,"Après le succès des Vertus de l&#39échec, Charles Pépin nous éclaire sur le mystère de la confiance en soi.
Cultivez les bons liens
Entraînez-vous
Écoutez-vous
Émerveillez-vous
Décidez
Mettez la main à la pâte
Passez à l&#39acte
Admirez
Restez fidèle à votre désir
Faites confiance au mystère

En puisant dans les textes des philosophes et des sages, dans les travaux des psychanalystes et des psychologues, mais aussi dans l&#39expérience de grands sportifs, d&#39artistes ou d&#39anonymes, ce livre éclaire le mystère de la confiance en soi. Et nous montre le chemin pour avoir davantage confiance en nous.",978-2266313568,https://m.media-amazon.com/images/I/61P6Dd9WOiL._SY522_.jpg,Pocket (14 janvier 2021),Charles Pépin,Grandes doctrines et courants philosophiques
Pensées pour moi-même,19.57,"« Une excellente manière de te défendre d&#39eux, c&#39est d&#39éviter de leur ressembler. » VI, 6",978-2251445526,https://m.media-amazon.com/images/I/61dT17JJ2iL._SY522_.jpg,Les Belles Lettres (20 novembre 2015),Marc Aurèle,Grandes doctrines et courants philosophiques
Le Déclin du courage,9.35,"Le 8 juin 1978 Alexandre Soljénitsyne disait aux étudiants de l&#39université de Harvard :
« Non, je ne peux pas recommander votre société comme idéal pour transformation de la nôtre. (…) Nous avions placé trop d’espoirs dans les transformations politico-sociales, et il se révèle qu’on nous enlève ce que nous avons de plus précieux : notre vie intérieure. À l’Est, c’est la foire du Parti qui la foule aux pieds, à l’Ouest la foire du Commerce : ce qui est effrayant, ce n’est même pas le fait du monde éclaté, c’est que les principaux morceaux en soient atteints d’une maladie analogue. »
Alexandre Issaïevitch Soljénitsyne est né le 11 décembre 1918 à Kislovodsk (Russie). Mobilisé en 1941 dans les rangs de l’Armée rouge, il est arrêté à la veille de la victoire pour avoir prétendument insulté Staline dans une lettre à un ami, et purgera huit ans de détention et trois de relégation. En 1962, la parution d’",978-2251200460,https://m.media-amazon.com/images/I/51DyEPp2lRL._SY522_.jpg,Les Belles Lettres (21 octobre 2014),Alexandre Issaïevitch Soljénitsyne,Grandes doctrines et courants philosophiques
L’Art d’avoir toujours raison,9.92,"Arthur Schopenhauer

Devant un tribunal, on ne débat qu’avec des autorités, celles de la loi, dont le jugement consiste à trouver quelle loi ou quelle autorité s’applique à l’affaire dont il est question. Il y a pourtant tout à fait place à user de la dialectique, car si l’affaire et la loi ne s’ajustent pas complètement, on peut les tordre jusqu’à ce qu’elles le paraissent, et vice versa.",978-1696355957,https://m.media-amazon.com/images/I/412GnrE7s+L._SY522_.jpg,Independently published (29 septembre 2019),Arthur Schopenhauer,Grandes doctrines et courants philosophiques
L&#39art de la guerre,24.9,"Lecture incontournable des stratèges orientaux depuis la nuit des temps, L&#39Art de la guerre de Sun Tzu est probablement le traité de guerre et de science militaire le plus connu au monde. Pragmatique, il enseigne comment s&#39assurer la victoire à moindre coût, grâce à toutes sortes de moyens - ruse, espionnage, mobilité, surprise... -, en s&#39adaptant à la stratégie de son adversaire. Véritable référence pour de nombreux leaders à travers l&#39histoire - Napoléon et Mao Zedong notamment -, les techniques de résolutions des conflits qu&#39il présente restent d&#39une incroyable actualité et sont facilement transposables à d&#39autres domaines, y compris à la stratégie d&#39entreprise, le commerce, ou même le sport.",978-2813215710,https://m.media-amazon.com/images/I/61gi9XB57pL._SY522_.jpg,Les éditions Trédaniel; 2e édition (17 novembre 2017),Sun Tzu,Grandes doctrines et courants philosophiques
"Nietzsche: Cours, conférences et travaux",28.0,"« Nietzsche et Heidegger, ça a été le choc philosophique ! Mais je n’ai jamais rien écrit sur Heidegger et je n’ai écrit sur Nietzsche qu’un tout petit article ; ce sont pourtant les deux auteurs que j’ai le plus lus », dira Michel Foucault à la fin de sa vie. Puis, il précise : « Je crois que c’est important d’avoir un petit nombre d’auteurs avec lesquels on pense, avec lesquels on travaille, mais sur lesquels on n’écrit pas. »
Les Cours, conférences et travaux sont des témoignages inédits du « travail » de Foucault avec Nietzsche. Ces textes datent des deux grandes périodes de sa vie intellectuelle : d’abord le début des années 1950, quand il s’intéresse à Hegel et à la phénoménologie, ainsi qu’au marxisme. Le jeune Foucault expérimente alors de nouvelles approches pour développer une philosophie fondée sur l’expérience et l’analyse du discours. Ensuite, après la publication des",978-2021452853,https://m.media-amazon.com/images/I/31f52THvemL._SY522_.jpg,SEUIL (31 mai 2024),Michel Foucault,Grandes doctrines et courants philosophiques
Le miracle Spinoza: Une philosophie pour éclairer notre vie,8.4,"Banni de la communauté juive à vingt-trois ans pour hérésie, Baruch Spinoza décide de consacrer sa vie à la philosophie. Son objectif ? Découvrir un bien véritable qui lui « procurerait pour l’éternité la jouissance d’une joie suprême et incessante ». Il édifie une œuvre révolutionnaire. Comment cet homme a-t-il pu, en plein XVIIe siècle, être le précurseur des Lumières et de nos démocraties modernes ? Le pionnier d&#39une lecture historique et critique de la Bible ? Le fondateur de la psychologie des profondeurs ? Et surtout, l&#39inventeur d&#39une philosophie fondée sur le désir et la joie, qui bouleverse notre conception de Dieu, de la morale et du bonheur ? À bien des égards, Spinoza est non seulement très en avance sur son temps, mais aussi sur le nôtre. C&#39est ce que j&#39appelle le « miracle » Spinoza.",978-2253091936,https://m.media-amazon.com/images/I/81QCgC4Y08L._SY522_.jpg,Le Livre de Poche (28 août 2019),Frédéric Lenoir,Grandes doctrines et courants philosophiques
