Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
La Goutte Journal de suivi: Carnet de bord crise de goutte à remplir / Cahier d'autosurveillance arthropathie uratique ou goutteuse à compléter / ... des rois/acide urique,7.98,"Tout d'abord, pour avoir un aperçu de l'intérieur du livre, cliquez sur l'option ""feuilleter"" ou consultez la dernière de couverture.


Ce carnet, véritable outil de mémoire et de planification est destiné à toutes les personnes souffrant de la goutte. Très complet, il sera votre allié et votre compagnon de route dans le combat contre vos rhumatismes microcristallins.


Grâce à ce cahier de suivi, vous pourrez noter quotidiennement toutes les données concernant votre arthropathie uratique (symptômes, douleurs, rendez-vous médicaux, traitements...).
Ainsi, toutes les informations relatives à votre maladie seront regroupées dans un endroit unique. Vous pourrez donc présenter aux professionnels de santé un historique précis de votre maladie pour qu'il puisse vous soigner plus précisément et efficacement.",,https://m.media-amazon.com/images/I/61jIw05SNlL._SY522_.jpg,Independently published (6 juin 2022),Mémento et Santé RT éditions
Se Debarrasser de Ses Douleurs: Les gestes simples de la méthode Tao,18.71,"Qui n'a pas souhaité, quelle que puisse être l'intensité de ses douleurs, s'en débarrasser de façon instantanée ou, au minimum, les atténuer ?
C'est ce que propose ce livre, grâce à des gestes simples issus de la médecine traditionnelle chinoise millénaire.
Ils seront efficaces dans un grand nombre de situations (hors blessure), ainsi que nous l'avons constaté et testé à de multiples reprises.
De culture taoïste, Weiming Shi pratique depuis longtemps cet enseignement ancestral qu'il partage avec générosité et humilité pour soulager des cas douloureux allant de la migraine ou de la sinusite au blocage du dos ou d'un bras, de l'impossibilité de marcher à une douleur chronique de la hanche...",979-1096132294,https://m.media-amazon.com/images/I/51a-3oN2whL._SY522_.jpg,Talma Studios (15 août 2019),Weiming Shi
Le Self-Havening : un super pouvoir entre vos mains,13.08,"« Un ouvrage passionnant qui montre à quel point le self-Havening est efficace et promis à un bel avenir. »
–Jean-Michel Gurret, psychothérapeute, spécialiste français de l’EFT

Révolutionnaire par sa simplicité et son efficacité, le self-Havening est une nouvelle technique corps-esprit issue des dernières découvertes en neurosciences.
Elle utilise le toucher pour apaiser et modifier la chimie cérébrale. En effectuant de simples stimulations tactiles sur les bras, les mains et le visage, on offre à son cerveau un havre de paix (haven signifie « refuge » en anglais) lui permettant de surmonter les traumatismes, se libérer du stress et de l’anxiété.",978-2365497985,https://m.media-amazon.com/images/I/71L8T6koGUL._SY522_.jpg,THIERRY SOUCCAR (10 avril 2024),Kate Truitt
"J'ai gueri de la fibromyalgie: Ce livre, preface par le Dr AlainTuan Qui, temoigne du combat que l auteure a mene durant dix ans contre la ... a gueri avec diverses methodes naturelles.",23.68,"La fibromyalgie est une maladie classée par la médecine traditionnelle comme étant invalidante, neurodégénérative et évolutive, sans cause et sans traitement et sans possibilité de guérison. Et pourtant, si on pouvait en guérir ? Au sortir d’un combat de dix années, Évelyne Jouval, à travers son témoignage, prouve que c’est possible. Cela au prix de recherches personnelles. Incomprise par le corps médical et livrée à elle-même face à une médecine conventionnelle ne lui apportant aucune solution, elle a rejeté tout traitement chimique et s’est orientée vers diverses alternatives qui lui ont été bénéfiques.Si cette maladie, dite invisible, échappe à tout examen, pourquoi le nombre de malades explose-t-il ? Pourquoi, alors que la fibromyalgie ne répond à aucun traitement, les professionnels de la santé prescrivent-ils, à outrance, des antidépresseurs, anti-inflammatoires, antidouleurs….aux effets secondaires bien connus ? Pourquoi négligent-ils toute pollution aux métaux lourds ? Pourquoi ne se penchent-ils pas sur les méfaits de l’alimentation industrielle ? Pourquoi ne prennent-ils pas au sérieux les répercussions sur l’organisme d’un corps en déséquilibre acido-basique ? Pourquoi ne proposent-ils pas un changement de l’alimentation et/ou une détoxification de l’organisme En réponse à ces questions, Évelyne Jouval a exploré diverses pistes. Thérapies, médecines alternatives non conventionnelles et changement d’alimentation lui ont ouvert le chemin de la guérison. Elle vous livre son parcours. Ce livre est préfacé par le Docteur Alain Tuan Qui dont voici un extrait de sa préface « Ce livre témoignage nous fait comprendre que la voie de la guérison n’est pas une mais multiple, avec le vécu de chacun, ses souffrances et son environnement personnel et familial. Il faut savoir que dans ce genre de maladie, la dimension holistique (globale) de l’être prend tout son sens et son importance. L’art de savoir décrypter les messages du corps et de la tête, passera par la rencontre de thérapies aussi bien physiques (nutrition, jeûne, phytothérapie, massages, acupuncture, Yoga, Qi Gong, médecine chinoise et ayurvédique, …) que psychologiques (psychothérapie, psychanalyse, hypnose, sophrologie, …) - à chacun de trouver sa voie et surtout de rencontrer le médecin et/ou le thérapeute qui sera à l’écoute avec ses yeux, ses oreilles, son toucher, son savoir et surtout son cœur. Donner un espoir de guérison à tous les fibromyalgiques, mais aussi aider leurs proches et les médecins à mieux les comprendre, les soutenir et les guider vers le chemin de la guérison : Ce livre aura alors atteint son objectif.",978-1540856241,https://m.media-amazon.com/images/I/51adOqyMf7L._SY522_.jpg,CreateSpace Independent Publishing Platform; 1er édition (14 décembre 2016),Evelyne Jouval
LA FIBROMYALGIE-QUAND LE CORPS HURLE SES SOUFFRANCES-: Du patient expérientiel au patient expert,14.87,"Quand cette maladie invisible, en sommeil jusqu'ici dans ton ton corps, trouve la brèche pour s'insérer insidieusement et attendre le bon moment.

Puis suite à un élément déclencheur ou précipitant, la fibromyalgie va se déployer et prendre possession de tout ton être dans sa totalité.
Alors, commence une lutte incessante mais elle te broie, te tord de douleurs, te malmène, te prive d'énergie, de sommeil jusqu'à te terrasser complètement.
Tu comprends, à ce moment précis, qu'il va falloir être plus subtile que le maladie, et faire un long travail sur toi, si tu veux aller de l'avant jusqu'à atteindre la résilience.

Ce récit témoignage est une tranche de ma vie que je vous délivre brute, comme je la vis, avec mon expérience.

Quand la maladie s'est emparée de moi, et que je ne pouvais plus lutter, j'ai visionné un reportage sur ""le patient expert"" et j'ai réalisé que c'était exactement le chemin qu'il fallait emprunter, pour un début de reconstruction vers un avenir adapté.
D'où mon investissement dans l'aide aux patients atteints de la même pathologie que moi, avec mon diplôme d'éducation thérapeutique.
Ainsi que l'aide aux familles et entourages proches, afin qu'ils soient à même d'aider et de mieux comprendre ce que nous vivons réellement dans nos corps, ""quand ils hurlent leurs souffrances"", et de rendre visible au maximum aux yeux de tous cette maladie invisible, qui a cruellement besoin de sortir du placard !

Ce livre est est ouvrage résolument positif, qui part d'une situation terriblement douloureuse et que je transforme en un parcours de vie vers un nouvel avenir adapté, pour vivre mieux avec la maladie.

Ce livre a été envoyé au ministère de la santé et à plusieurs sénateurs pour mettre un coup de projecteur sur cette pathologie invisible, non imaginaire et qui existe bel et bien, pour tenter de lui donner une petite visibilité",979-8387618956,https://m.media-amazon.com/images/I/61dQc6nheCL._SY522_.jpg,Independently published (19 mars 2023),STÉPHANIE GHIGI
"YOGA sur CHAISE SENIORS Plus de 60 ans: 10 MINUTES PAR JOUR avec INSTRUCTIONS ÉTAPE PAR ÉTAPE - AMÉLIORER L'ÉQUILIBRE, LA FLEXIBILITÉ ET LA CONSCIENCE",18.79,"★ UN PROGRAMME SOIGNEUSEMENT ORGANISÉ© AVEC DES IMAGES ET DES INSTRUCTIONS ÉTAPE PAR ÉTAPE ! ★
Le maintien d'un bon équilibre, d'une démarche et d'une amplitude de mouvement est la clé d'une bonne santé et du bien-être

🌿 Ce programme© est parfait pour :
◆ les débutants à la recherche d'un moyen à faible risque et à faible enjeu d'essayer le yoga pour la première fois
◆ pour l'arthrose des mains, des genoux et des hanches
◆ AMÉLIOREZ VOTRE ÉQUILIBRE EN MINIMISANT LE RISQUE DE CHUTE
◆ les personnes âgées à la recherche d'exercices doux pour les articulations et reconnus pour RÉDUIRE LES DOULEURS ET LES DOULEURS",979-8386284558,https://m.media-amazon.com/images/I/61jiBxB5G8L._SY522_.jpg,Independently published (9 mars 2023),Jonathan Price
"Fibromyalgie - Ce que vous voyez, ce que je ressens.",14.22,"« Je suis enfermée dans un corps de douleurs. »Voilà comment la fibromyalgie a investi Virginie il y a neuf ans. À tout juste vingt-six ans, en pleine jeunesse, des douleurs intenses et une fatigue profonde la submergent à tel point qu’elle doit s’arrêter de travailler et ne se reconnaît plus. Un long parcours médical, d’examens et un diagnostic : fibromyalgie. Ce témoignage intense explique bien le chemin de cette jeune femme des premiers symptômes au diagnostic, de cette colère face à « Dame fibro », et enfin l’acceptation jusqu’à devenir maman malgré la maladie. Les personnes atteintes de fibromyalgie, de maladies invisibles, se retrouveront dans ce texte et se sentiront comprises et légitimes. Il est destiné également à la famille et aux proches des malades, pour les aider à mieux comprendre ce que souffrir de fibromyalgie représente. Ce livre permettra aux gens d’être plus à l’écoute et tolérants à la souffrance des autres, même s’il est difficile de comprendre et d’admettre quelque chose qui ne se voit pas.

Ce livre témoignage est illustré de photographies aquatiques pour sensibiliser les lectrices et lecteurs à travers les mots et les images. Ce livre a été au cœur d'un projet artistique, dont une vidéo ""Rendre visible l'invisible"" à découvrir ici : https://www.youtube.com/watch?v=mBAUROPQl2I",978-2955786406,https://m.media-amazon.com/images/I/61gQSYTdiJL._SY522_.jpg,978-2-9557864 (8 juillet 2016),Virginie Zakarian Clave
L'arthrose n'est rien: Le muscle est tout,14.98,"On ne dit même plus « j’ai mal au genou » ou à tel ou tel endroit, mais « j’ai de l’arthrose » … Mais qu’est-ce que ce mot signifie en réalité ?
Ne cache-t-il pas tout simplement l’ignorance de la médecine actuelle quant aux causes des douleurs articulaires ?
Et n’en va-t-il pas de même pour la polyarthrite rhumatoïde, la spondylarthrite ankylosante, la fibromyalgie, les hernies discales, les ménisques, les TMS, les scolioses, etc. ?

Ce livre propose un autre point de vue : les douleurs articulaires ne sont que des manifestations de contractures musculaires.
Le grand avantage qu’il y a à aborder les douleurs articulaires ainsi, c’est qu’on peut les guérir, plutôt que de les masquer plus ou moins efficacement avec des médicaments pas toujours dénués d’effets secondaires, ou de les opérer avec des résultats toujours incertains.
Ce livre clair et documenté permet de se faire sa propre opinion sur le sujet, et d’envisager sérieusement une guérison.

Douleurs articulaires (cou, épaules, genoux, etc.), Mal de dos (lombalgie), Sciatiques, Névralgies, Polyarthrite Rhumatoïde, Spondylarthrite Ankylosante, Scoliose, etc.
360 pages",979-1095364061,https://m.media-amazon.com/images/I/71JHDyRC7NL._SY522_.jpg,BNF (8 mars 2021),Dr Jan Polak
Soulager durablement la fibromyalgie et les douleurs chroniques: Guide pratique - Méthode MIGERR Intégrale,16.56,"La maladie est une épreuve qui bouleverse l’existence tout entière. Elle est un chemin et non une fin en soi. Elle nous oblige à nous arrêter et, dans ces moments, à poser un regard neuf sur nous, notre histoire de vie, notre mode de vie et les facettes que le composent. Le processus de guérison nous demande de parcourir les unes après les autres ces étapes, d’accepter ce qui est à accepter et de changer ce qui peut l’être. L’amour de soi est, à tous égards, l’incontournable compagnon du fabuleux processus de guérison.
Loin des clichés et de la simplification abusive, Elizabeth Rojas Ruiz partage ici une réflexion nourrie à la fois de son parcours personnel de la maladie, de la recherche scientifique et de son expérience comme coach de la méthode MIGERR. Le livre « Soulager durablement la fibromyalgie et les douleurs chroniques – guide pratique-méthode MIGERR intégrale », nous propose une approche psychocorporelle basée sur des exercices simples et accessibles à tous, dont le but ultime est de permettre à chaque individu de se réapproprier les rênes de sa propre guérison. Un livre essentiel et une méthode prouvée pour accroître notre bien-être général, soulager durablement la fibromyalgie et les douleurs chroniques, agrandir notre spiritualité, reliant la totalité de ce qui nous entoure et nous habite.",978-2956600947,https://m.media-amazon.com/images/I/613Z4X3LGkL._SY522_.jpg,AFNIL (14 mars 2024),Elizabeth Rojas Ruiz
Toxic Superfoods: How Oxalate Overload Is Making You Sick--and How to Get Better,5.62,"An acclaimed nutrition educator reveals how the foods you’re eating to get healthy might be making you sick.
 
“Sally Norton’s well-researched book makes a truly important contribution to the literature in revealing just how much oxalates can damage the human body.”—Nina Teicholz, author of The Big Fat Surprise
 
If you’re eating a healthy diet and you’re still dealing with fatigue, inflammation, anxiety, recurrent injuries, or chronic pain, the problem could be your spinach, almonds, sweet potatoes, and other trusted plant foods. And your key to vibrant health may be quitting these so-called superfoods.

After suffering for decades from chronic health problems, nutrition educator Sally K. Norton, MPH, discovered that the culprits were the chemical toxins called oxalates lurking within her “healthy,” organic plant-heavy diet. She shines light on how our modern diets are overloaded with oxalates and offers fresh solutions including:

• A complete, research-backed program to safely reverse your oxalate load
• Comprehensive charts and resources on foods to avoid and better alternatives
• Guidance to improve your energy, optimize mood and brain performance, and find true relief from chronic pain
 
In this groundbreaking guide, Norton reveals that the popular dictum to “eat more plants” can be misleading.",978-0593139585,https://m.media-amazon.com/images/I/817wiPVsJKL._SY522_.jpg,Harmony/Rodale (3 janvier 2023),Sally K. Norton MPH
