Nom,Description,Photo
André Manoukian,"Auteur-compositeur, arrangeur, pianiste, écrivain, organisateur de festival, acteur et chroniqueur, André Manoukian nourrit depuis toujours une passion communicative pour la musique. Il a composé divers albums en solo, pour des artistes telles que Liane Foly ou Malia, des albums comme Les pianos de Gainsbourg ou encore Anouch. Touche-à-tout insatiable, il multiplie les interventions dans les émissions musicales télévisées ou radiophoniques. Sur les routes de la musique et Sur les routes du jazz, adaptés en chroniques sur France Inter, ont connu un large succès.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Kale James,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Kale James,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Noëlle Bréham,,
Michel Cymes,"Michel Cymes est né en 1957 à Paris. Médecin et animateur très populaire, il présente plusieurs émissions médicales sur France Télévisions et propose une chronique quotidienne sur RTL.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Shiban Kishen Koul,"Shiban Kishen Koul is an emeritus professor at the Indian Institute of Technology, Delhi. His research interests include: RF MEMS, high frequency wireless communication, microwave engineering, microwave passive and active circuits, device modeling, millimeter wave IC design, body area networks, flexible and wearable electronics and reconfigurable microwave circuits including miniaturized antennas. He has successfully completed 38 major sponsored projects, 52 consultancy projects, and 61 technology development projects. He has authored/co-authored 510 research papers, 13 state-of-the-art books, 4 book chapters and two E-books. He holds 20 patents, 6 copyrights and 1 trademark. He is a life fellow of IEEE and fellow of INAE and IETE. He is the chief editor of IETE Journal of Research and an associate editor of the International Journal of Microwave and Wireless Technologies, Cambridge University Press. He served as a distinguished microwave lecturer of IEEE MTT-S for the period 2012-2014. He is recipient of numerous awards including IEEE MTT Society Distinguished Educator Award (2014), Teaching Excellence Award (2012) from IIT Delhi, Indian National Science Academy (INSA) Young Scientist Award (1986); Top Invention Award (1991) of the National Research Development Council for his contributions to the indigenous development of ferrite phase shifter technology; VASVIK Award (1994) for the development of Ka- band components and phase shifters; Ram Lal Wadhwa Gold Medal (1995) from the Institution of Electronics and Communication Engineers (IETE); Academic Excellence Award (1998) from Indian Government for his pioneering contributions to phase control modules for Rajendra Radar, Shri Om Prakash Bhasin Award (2009) in the field of Electronics and Information Technology, VASVIK Award (2012) for the contributions made to the area of Information, Communication Technology (ICT) and M N Saha Memorial Award (2013) from IETE. Richa Bharadwaj is currently a post-doctoral fellow at the Indian Institute of Technology Delhi, New Delhi, India. Her current research interests include ultra-wideband communication, 3D localization, wireless sensor networks, body-centric communication, radio propagation characterization and modeling, miniaturized antenna design, flexible and wearable communication, nano-sensors, MEMS, and molecular electronics. She has authored/co-authored two book chapters and a number of research publications in leading international journals and peer-reviewed conferences. Dr. Bharadwaj is a reviewer for several leading journals in the field of antennas and propagation, wireless communication, sensors, and vehicular technology. She was awarded the C.J. Reddy Best Paper Award for Young Professionals at the Indian Conference on Antennas and Propagation (INCAP 2019), held at Ahmedabad, India.",
Bill Bryson,"Revue de presse
A directory of wonders. Extraordinary stories about the heart, lungs, genitals ... plus some anger and life advice – all delivered in the inimitable Bryson style -- Gavin Francis ― Guardian Published On: 2019-09-28

Remarkable ... Every page is dense with scientific facts written as vividly as a thriller, as well as answers to conundrums such as why we don’t fall out of bed when we are asleep ... It is woven through with the kind of human stories that Bryson has made his trademark. ― Mail on Sunday Published On: 2019-09-01

Readable and useful ... witty, jargon-free prose that glides you through 400 pages. It’s fun to read because it’s not just comprehensive, but quirky. -- Richard Morrison ― The Times Published On: 2019-09-27

SCIENCE BOOK OF THE YEAR 2019: 'so packed with arresting facts (you eat 60 tons of food in a lifetime) and unlikely anecdotes (such as Isambard Kingdom Brunel's six weeks with a half-sovereign lodged in his throat) that you barely notice the sheer volume of anatomical knowledge you're digesting ... makes complex subjects simple and eminently entertaining.' ― Sunday Times Published On: 2019-11-24

It is a feat of narrative skill to bake so many facts into an entertaining and nutritious book..where Byrson really shines is in his imaginative glosses on the facts he has collected. ― The Daily Telegraph Published On: 2019-09-28
Quatrième de couverture
THE BODY: A Guide for Occupants is an extraordinary exploration of the human body which will have you marvelling at the form you occupy. If you've ever wondered what really goes on inside your head, heart and beyond, Bill Bryson will help you understand the miracle of our physical and neurological make up. Bill explains what inspired him to take on this exciting and ambitious project: 'We spend our whole lives in one body and yet most of us have practically no idea how it works and what goes on inside it. The idea of the book is simply to try to understand the extraordinary contraption that is us. What I learned is that we are infinitely more complex and wondrous, and often more mysterious, than I had ever suspected. There really is no story more amazing than the story of us.'

En lire plus",https://m.media-amazon.com/images/S/amzn-author-media-prod/i9qhu16ck5i0psgnt05gl4l97l._SY600_.jpg
Annie Duke,"This brilliant and entertaining book documents a major flaw in human actions and decisions: the bias against quitting. I learned a lot from its compelling tales of failures and sound recommendations. You will too ― Daniel Kahneman, author of THINKING, FAST AND SLOW

Every business school has a course in starting new businesses, but few have a course in shutting them down at the right time. This book fills that gap with brilliant new insights and fantastic stories. Quit what you are doing right now and start reading this book ― Richard Thaler, coauthor of NUDGE

Illuminating, easily digestible... she neatly summarizes social-science research from psychologist Daniel Kahneman, economist Richard Thaler and others that helps explain our seemingly irrational behavior when it comes to persisting and even escalating our commitment in the face of losing propositions ― Wall Street Journal

Engrossing, important, and grounded in science, Quit is a gem that will allow you to navigate the world more effectively ― Katy Milkman, author of HOW TO CHANGE

A game-changing book of strategy from a world-class thinker on risk and decision-making ― Shane Parrish, host of The Knowledge Project podcast

Offers a wealth of knowledge to help you figure out when to persist and when to pull the plug ― Adam Grant, #1 bestselling author of THINK AGAIN

Quit is the rare book that is both a page-turner and a legitimately important contribution. If you've never thought of quitting as a competitive advantage before, prepare to be enlightened ― David Epstein, bestselling author of RANGE

There aren't many times you will say, ""this book changed my life."" This is one of them
― Seth Godin

Only a poker player could write this classic book on when--and more importantly how--to fold a bad hand in business, investing, relationships and life ― Ryan Holiday, author of COURAGE IS CALLING

The opposite of a great virtue is also a virtue. And Quit is the perfect dialectical complement to Grit. Weave these two virtues into your character and live a much more fulfilling life ― Philip Tetlock, author of SUPERFORCASTING

Quitting is not just an art; it's also a science - and there is no one so uniquely suited to teach us both as Annie Duke ― Brian Christian, coauthor of ALGORITHMS TO LIVE BY

You won't want to quit reading this book, both because it is such a rewarding read and also because its lessons are so important, useful, and memorable. ― Don Moore, author of PERFECTLY CONFIDENT

Not since Kenny Rogers has an expert storyteller so clearly demonstrated the importance of knowing when to hold 'em and when to fold 'em, nor presented a clearer strategy to determine when, instead of merely walking away, it's time to run
― David McRaney, author of HOW MINDS CHANGE",https://m.media-amazon.com/images/I/81n7uMl60IL._SY600_.jpg
Michelle Morgan,"Michelle Morgan is the author of many Hollywood-themed books, including The Mammoth Book of Madonna and The Girl: Marilyn Monroe, The Seven Year Itch, and the Birth of an Unlikely Feminist. She is also the author of Friends Central Perk Light-up Sign, The Golden Girls Talking Button, Gilmore Girls You're my Coffee, Coffee, Coffee! A Fill-In Book, and Gilmore Girls: Stars Hollow Light-Up Sign. Michelle lives in Northamptonshire, England.",https://m.media-amazon.com/images/S/amzn-author-media-prod/4uubu04m9sgu8rvfqamscjdkv1._SY600_.jpg
Collectif,,
Adrien Dénouette,"Nik ta race, c’est l’histoire d’un délit de sale gueule : celui du rire en France. Une histoire qui commence dans un bar à chicha, fait des années quatre vingt dix un âge d’or, croise le rap français, le Splendid, Les Inconnus, Dieudonné, remonte à Céline et quelques procès jusqu’à celui des Fleurs du mal et les spectacles de Mustapha El Atrassi. Avec pour fil conducteur cette simple question : comme les communautés dans leur banlieue, quel malaise pousse la France à réprimer son rire ?",
,,
Chip Carter,"Chip Carter began his trek into the written world with numerous STAR TREK trading cards. After selling a story pitch to STAR TREK: VOYAGER, he wrote the Obsessed With Star Trek trivia book, gift books highlighting Star Trek technology, and continues to work on other licensed products including thousands of questions for licensed Trivial Pursuit sets for THE WALKING DEAD, HARRY POTTER and of course, STAR TREK.",https://m.media-amazon.com/images/I/A1kS1jW3pgL._SY600_.jpg
Uwe Ommer,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Patrick Sébastien,,
Agathe Edition,,
Didier Liardet,"Historien des séries télévisées, Didier Liardet, Docteur en Lettres & Arts, est l'auteur d'études de référence sur de nombreuses séries dont Les mystères de l'Ouest, Columbo, Chapeau melon et bottes de cuir, Les Envahisseurs, Cosmos 1999, Au-delà du réel, Au nom de la loi, Les brigades du Tigre, Zorro, Les tétés brûlées, V, Kung Fu, Au coeur du temps et des ouvrages Anthologie des séries d'espionnage américaines et britanniques des années 50 à nos jours et Anthologie des séries : Les séries américaines.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Hayao Miyazaki,"Revue de presse
From Viz! Relive the story of Ponyo and Sosuke in this full-color movie art book! From the animators of Howl's Moving Castle, Princess Mononoke, and Academy Award-winner, Spirited Away, comes the film Ponyo. Loosely based on Hans Christian Andersen's 'The Little Mermaid', this is a hand-drawn feature-length film. The art of the film involves not only cel, but also striking watercolor and pastel concept sketches and layout pages. Interviews with production principals about their daring choice to hand-draw a film in the age of CGI and the screenplay complete the package. --From the Back Cover
Quatrième de couverture
From Viz! Relive the story of Ponyo and Sosuke in this full-color movie art book! From the animators of Howl's Moving Castle, Princess Mononoke, and Academy Award-winner, Spirited Away, comes the film Ponyo. Loosely based on Hans Christian Andersen's 'The Little Mermaid', this is a hand-drawn feature-length film. The art of the film involves not only cel, but also striking watercolor and pastel concept sketches and layout pages. Interviews with production principals about their daring choice to hand-draw a film in the age of CGI and the screenplay complete the package.
En lire plus",
Kale James,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Kale James,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Lionel Charrier,,
Marion Olité,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Papeterie Couleur et Harmony,,
Christine Kelly,"Journaliste, Christine Kelly a travaillé neuf ans à LCI. Aujourd'hui, elle anime l'émission quotidienne Face à l'info sur CNews et collabore au JDD. Elle fut le plus jeune membre du Conseil supérieur de l'audiovisuel, de 2009 à 2015.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Didier Liardet,"Historien des séries télévisées, Didier LIARDET, Docteur en Lettres & Arts, est l'auteur d'études sur de nombreuses séries telles que Columbo, Amicalement vôtre, Les Envahisseurs, Cosmos 1999, Au-delà du réel, Au nom de la loi, Les mystères de l'Ouest, Zorro, Les têtes brûlées, V, Kung Fu, Au coeur du temps, Les brigades du Tigre et des ouvrages Anthologie des séries d'espionnage américaines et britanniques et Anthologie des séries : Les séries américaines.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Tom Selleck,"Tom Selleck is an award-winning actor and producer best known for his iconic role as Thomas Magnum in the original Magnum P.I. television series. Among the many unforgettable roles he has played are PI Lance White on the Rockford Files, Peter Mitchell in Three Men and A Baby, Matthew Quigley in Quigley Down Under, and Peter Malloy in In & Out. He was beloved as Dr. Richard Burke, Monica’s older boyfriend on Friends, and is currently starring as NYPD Commissioner Frank Reagan on the hit crime drama Blue Bloods, now in its 14th season.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Didier Liardet,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
McIntyre Gina,Le lien parfait avec la saison 2 à venir en 2024,
Laura Wilson,"Laura Wilson completed her PhD at the University of Manchester where she also taught introductory modules on film, led seminars for the Manchester Leadership Programme and lectured for Ahmed Iqbal's Race Relations Resource Centre. She has presented her work at UK and international conferences. Further publications include articles on race, gender and physical spectatorship.",https://m.media-amazon.com/images/S/amzn-author-media-prod/75vh3l51jf3liqacaout0rk2m3._SY600_.jpg
Blain Brown,"Blain Brown has been in the film business for over 30 years, working as a director of photography, director, screenwriter, producer, and editor. Before becoming a DP/Director, he worked as a lighting technician, gaffer, and grip. He has written, directed, and photographed feature films, commercials, music videos, and corporate videos. He has taught at several film schools in the Los Angeles area, including Columbia College, UCLA, Los Angeles Film School, and AFI. He studied architecture and planning at MIT, and the Harvard Graduate School of Design. His other books include The Basics of Filmmaking: Screenwriting, Producing, Directing, Cinematography, Audio, & Editing, Motion Picture and Video Lighting (3rd edition), and The Filmmaker's Guide to Digital Imaging.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Francesca Gee,"Francesca Gee est une journaliste qui, depuis plus de vingt-cinq ans, s’efforce de comprendre le phénomène Gabriel Matzneff. L’arme la plus meurtrière est la dernière version en date de son travail, mi-témoignage personnel, mi-enquête journalistique, afin de dresser le portrait d’un étonnant personnage dont les menées ont été protégées, au long d’un demi-siècle, par des hommes parmi les plus puissants.",
Steven Knight,,
Emily Timberlake,"Introduction

“Miss Patridge requires large amounts of sugar for her morning tea, and Lord Abernathy, he will refuse to eat any meat that is not well cooked, while Lady Abernathy will only consume her meat bloody, I am told.” —Lady Violet Bridgerton, to her housekeeper


For members of the ton, life is an uninterrupted parade of morning visits, al fresco luncheons, dinners, balls, and other social obligations. To most of us, it sounds like a charmed existence: flitting from party to party, with an occasional stop at the modiste to pick up a new dress or Gunter’s for tea and ice cream. But ask any ambitious mama, and she will tell you that entertaining (and being entertained) is no trifling matter. Lives, fortunes, and the sanctity of ancient family lineages depend on it.

At its heart, the London social season is an opportunity for the most powerful families of Great Britain to forge alliances. “Most marriages of the ton are, in fact, mere matters of business, my dear,” Lady Danbury tells Kate Sharma. But unlike barristers and bankers, members of the English aristocracy do not have offices. Instead, their work takes place on promenades through Hyde Park, over tea in Mayfair drawing rooms, or on hunts at country estates.

All of this means that the stakes for any given party are extremely high. Being a poor hostess is simply not an option. If your lemonade is too sweet (or not sweet enough), your meat pies are too dry, or your dessert table isn’t sufficiently overabundant, then people will talk. Worse still, they will leave early and refuse future invitations.

It is no coincidence that the families with the best cooks also have the happiest and most robust social lives. When your intended guest is choosing between two equally compelling breakfast invitations, being able to offer a consistently delicious cup of tea will give you the competitive edge. If you can also promise cream-filled profiteroles (page 121) and crumbly bacon scones (page 137), then their acceptance of your invitation is all but guaranteed.

The book you are holding distills the secrets of the best hosts and hostesses of the ton. Their cooks have graciously shared more than forty recipes for finger foods and libations—everything you could possibly need to host your own Bridgerton-inspired soirée. Nobody knows her way around a Blackberry and Citrus Curd Bar (page 143) better than Lady Danbury, and Violet Bridgerton’s Miniature Pommes Anna (page 27) are the stuff of legend. Learn how to make a fragrant Masala Chai (page 85) à la Kate Sharma, and you might find a viscount who loves you, too.

In addition to the recipes for beverages and hors d’oeuvres, you will find special features that demystify some of the more arcane rules of English high society. If these rules seem confusing, it is very much by design. It is easy to identify outsiders if they don’t know how to curtsy or understand the difference between a countess and a viscountess. But with this book as your guide, you will be able to navigate even the most exclusive social situation with grace.

If this book inspires you to gather your nearest and dearest around you, then it has done its job. It doesn’t matter whether you’re celebrating a birthday, engagement, the launch of a new social season, or merely the end of a long workweek. Regardless of the occasion, the recipes that follow guarantee a good time will be had by all.

May your parties be delicious, well attended, and fruitful!",https://m.media-amazon.com/images/S/amzn-author-media-prod/m4jp5nfp1mddi7hibuiq6nsiir._SY600_.jpg
